學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
113,2,私立,技專校院,1041,明志科技大學,學士班(日間),女,1104,5,3,3,0,0,0,0,0,0,2,1,0,0,1,0
113,2,私立,技專校院,1041,明志科技大學,學士班(進修),女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1041,明志科技大學,碩士班(日間),女,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1041,明志科技大學,碩士在職專班,女,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1041,明志科技大學,博士班,女,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),男,16,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),男,542,46,26,19,0,0,4,0,3,0,20,8,2,8,2,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),男,268,20,6,4,0,0,0,0,2,0,14,4,0,6,4,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),男,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,男,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,二專(進修),女,16,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),女,264,11,10,3,0,0,4,2,1,0,1,0,0,1,0,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(進修),女,71,4,0,0,0,0,0,0,0,0,4,2,0,0,2,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),女,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,2,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士在職專班,女,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1043,大仁科技大學,二專(進修),男,20,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
113,2,私立,技專校院,1043,大仁科技大學,五專,男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1043,大仁科技大學,學士班(日間),男,988,29,10,6,0,0,0,2,2,0,19,4,1,14,0,0
113,2,私立,技專校院,1043,大仁科技大學,學士班(進修),男,437,21,2,0,0,0,0,1,1,0,19,3,0,15,1,0
113,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,28,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
113,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,66,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0
113,2,私立,技專校院,1043,大仁科技大學,二專(進修),女,33,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
113,2,私立,技專校院,1043,大仁科技大學,五專,女,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1043,大仁科技大學,學士班(日間),女,1209,38,16,12,0,0,1,1,2,0,22,6,1,15,0,0
113,2,私立,技專校院,1043,大仁科技大學,學士班(進修),女,841,28,2,1,0,0,1,0,0,0,26,0,0,20,6,0
113,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,38,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,82,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),男,13,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
113,2,私立,技專校院,1044,聖約翰科技大學,五專,男,14,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0
113,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,158,23,2,1,0,0,0,0,1,0,21,5,0,3,13,0
113,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,84,13,2,0,0,0,0,0,2,0,11,1,0,2,8,0
113,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,13,7,1,0,0,0,0,1,0,0,6,2,0,1,3,0
113,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,38,9,0,0,0,0,0,0,0,0,9,4,0,3,2,0
113,2,私立,技專校院,1044,聖約翰科技大學,二專(進修),女,8,4,1,0,0,0,0,0,1,0,3,0,0,1,2,0
113,2,私立,技專校院,1044,聖約翰科技大學,五專,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,91,5,0,0,0,0,0,0,0,0,5,0,0,3,2,0
113,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,25,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
113,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2297,128,14,13,0,0,1,0,0,0,114,50,0,36,28,0
113,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1109,120,8,5,0,0,0,0,3,0,112,26,0,70,16,0
113,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,112,10,0,0,0,0,0,0,0,0,10,5,0,1,4,0
113,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,106,7,1,0,0,0,0,0,1,0,6,0,0,3,3,0
113,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,3447,142,33,33,0,0,0,0,0,0,109,40,0,40,29,0
113,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1076,70,4,1,0,0,1,0,2,0,66,6,0,39,21,0
113,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,137,13,0,0,0,0,0,0,0,0,13,8,0,1,4,0
113,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,71,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1046,中國科技大學,二專(進修),男,61,5,1,0,0,0,1,0,0,0,4,0,0,0,4,0
113,2,私立,技專校院,1046,中國科技大學,學士班(日間),男,1934,106,17,15,0,0,0,0,1,1,89,33,0,18,33,5
113,2,私立,技專校院,1046,中國科技大學,學士班(進修),男,671,62,5,3,0,0,0,0,2,0,57,10,0,26,21,0
113,2,私立,技專校院,1046,中國科技大學,碩士班(日間),男,73,9,0,0,0,0,0,0,0,0,9,3,0,1,5,0
113,2,私立,技專校院,1046,中國科技大學,碩士在職專班,男,39,5,1,1,0,0,0,0,0,0,4,0,0,1,3,0
113,2,私立,技專校院,1046,中國科技大學,二專(進修),女,51,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
113,2,私立,技專校院,1046,中國科技大學,學士班(日間),女,2152,96,23,21,0,0,0,0,1,1,73,15,0,24,32,2
113,2,私立,技專校院,1046,中國科技大學,學士班(進修),女,494,34,12,11,0,0,0,1,0,0,22,0,0,13,9,0
113,2,私立,技專校院,1046,中國科技大學,碩士班(日間),女,61,6,1,1,0,0,0,0,0,0,5,1,0,0,4,0
113,2,私立,技專校院,1046,中國科技大學,碩士在職專班,女,25,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,2,私立,技專校院,1047,中臺科技大學,五專,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1047,中臺科技大學,學士班(日間),男,1413,58,20,15,0,0,1,0,4,0,38,6,0,0,32,0
113,2,私立,技專校院,1047,中臺科技大學,學士班(進修),男,477,36,5,5,0,0,0,0,0,0,31,3,0,0,28,0
113,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,34,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,45,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
113,2,私立,技專校院,1047,中臺科技大學,博士班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1047,中臺科技大學,五專,女,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1047,中臺科技大學,學士班(日間),女,2334,86,27,19,0,0,0,0,8,0,59,8,0,0,51,0
113,2,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1397,61,11,6,0,0,0,0,5,0,50,1,0,1,48,0
113,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,109,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0
113,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,241,15,4,4,0,0,0,0,0,0,11,0,0,0,11,0
113,2,私立,技專校院,1047,中臺科技大學,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,一般大學,1048,亞洲大學,學士班(日間),男,3277,64,27,26,0,0,1,0,0,0,37,2,0,10,24,1
113,2,私立,一般大學,1048,亞洲大學,學士班(進修),男,158,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0
113,2,私立,一般大學,1048,亞洲大學,碩士班(日間),男,228,12,1,0,0,0,0,0,1,0,11,0,0,7,4,0
113,2,私立,一般大學,1048,亞洲大學,碩士在職專班,男,137,7,1,0,0,0,0,0,1,0,6,0,0,3,3,0
113,2,私立,一般大學,1048,亞洲大學,博士班,男,128,7,0,0,0,0,0,0,0,0,7,0,0,2,5,0
113,2,私立,一般大學,1048,亞洲大學,學士班(日間),女,5984,90,47,43,0,0,4,0,0,0,43,2,0,17,24,0
113,2,私立,一般大學,1048,亞洲大學,學士班(進修),女,170,9,1,1,0,0,0,0,0,0,8,1,0,2,5,0
113,2,私立,一般大學,1048,亞洲大學,碩士班(日間),女,396,12,1,1,0,0,0,0,0,0,11,2,0,4,5,0
113,2,私立,一般大學,1048,亞洲大學,碩士在職專班,女,213,10,1,1,0,0,0,0,0,0,9,0,0,4,5,0
113,2,私立,一般大學,1048,亞洲大學,博士班,女,85,5,0,0,0,0,0,0,0,0,5,0,0,3,2,0
113,2,私立,一般大學,1049,開南大學,學士班(日間),男,1403,124,22,19,0,0,0,0,3,0,102,13,0,59,30,0
113,2,私立,一般大學,1049,開南大學,學士班(進修),男,559,50,12,7,0,0,0,0,4,1,38,5,0,19,14,0
113,2,私立,一般大學,1049,開南大學,碩士班(日間),男,78,7,0,0,0,0,0,0,0,0,7,3,0,1,3,0
113,2,私立,一般大學,1049,開南大學,碩士在職專班,男,187,7,3,3,0,0,0,0,0,0,4,1,0,2,1,0
113,2,私立,一般大學,1049,開南大學,學士班(日間),女,1694,137,31,28,0,0,0,0,3,0,106,8,0,75,23,0
113,2,私立,一般大學,1049,開南大學,學士班(進修),女,508,52,17,3,0,0,2,0,11,1,35,1,0,23,11,0
113,2,私立,一般大學,1049,開南大學,碩士班(日間),女,114,15,1,1,0,0,0,0,0,0,14,1,0,5,8,0
113,2,私立,一般大學,1049,開南大學,碩士在職專班,女,160,4,0,0,0,0,0,0,0,0,4,0,0,1,3,0
113,2,私立,一般大學,1050,佛光大學,學士班(日間),男,931,23,4,1,0,0,0,0,3,0,19,0,0,19,0,0
113,2,私立,一般大學,1050,佛光大學,碩士班(日間),男,175,19,2,1,0,0,0,0,1,0,17,0,0,17,0,0
113,2,私立,一般大學,1050,佛光大學,碩士在職專班,男,59,6,0,0,0,0,0,0,0,0,6,0,0,6,0,0
113,2,私立,一般大學,1050,佛光大學,博士班,男,24,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,一般大學,1050,佛光大學,學士班(日間),女,955,19,5,4,0,0,1,0,0,0,14,0,0,14,0,0
113,2,私立,一般大學,1050,佛光大學,碩士班(日間),女,278,25,4,2,0,0,0,0,2,0,21,4,0,17,0,0
113,2,私立,一般大學,1050,佛光大學,碩士在職專班,女,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,一般大學,1050,佛光大學,博士班,女,51,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,206,9,4,4,0,0,0,0,0,0,5,0,0,0,5,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,1949,135,29,24,0,0,0,0,5,0,106,1,0,1,104,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,459,31,7,2,0,0,0,1,4,0,24,0,0,1,23,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,36,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,23,3,1,0,0,0,0,0,1,0,2,0,0,0,2,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,637,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,4711,178,40,30,0,0,2,2,5,1,138,1,0,0,137,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,907,60,7,2,1,0,1,0,3,0,53,0,0,0,53,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,84,11,0,0,0,0,0,0,0,0,11,1,0,0,10,0
113,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,76,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),男,63,6,3,1,0,0,0,0,2,0,3,0,0,0,3,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),男,706,46,6,3,0,0,0,0,1,2,40,2,0,12,26,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),男,363,18,3,0,0,0,0,0,3,0,15,0,0,4,11,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),男,122,11,2,1,0,0,0,0,1,0,9,0,0,6,3,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,男,28,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,二專(進修),女,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(日間),女,214,14,3,0,0,0,0,0,3,0,11,0,0,0,11,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,學士班(進修),女,139,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士班(日間),女,99,3,1,0,0,0,0,0,1,0,2,1,0,0,1,0
113,2,私立,技專校院,1052,中信金學校財團法人中信科技大學,碩士在職專班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,972,58,11,6,0,0,2,3,0,0,47,24,0,7,15,1
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,356,28,1,1,0,0,0,0,0,0,27,8,0,7,12,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,65,12,2,2,0,0,0,0,0,0,10,2,0,5,3,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,男,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,1420,45,18,14,0,0,0,4,0,0,27,9,2,10,5,1
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,601,24,1,0,0,0,0,1,0,0,23,1,0,9,13,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,121,12,0,0,0,0,0,0,0,0,12,1,0,2,9,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,博士班,女,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1054,景文科技大學,二專(進修),男,41,6,0,0,0,0,0,0,0,0,6,2,0,3,1,0
113,2,私立,技專校院,1054,景文科技大學,學士班(日間),男,1498,89,20,15,0,0,0,3,2,0,69,26,0,23,20,0
113,2,私立,技專校院,1054,景文科技大學,學士班(進修),男,425,32,3,3,0,0,0,0,0,0,29,10,0,15,4,0
113,2,私立,技專校院,1054,景文科技大學,碩士班(日間),男,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1054,景文科技大學,碩士在職專班,男,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1054,景文科技大學,二專(進修),女,21,3,0,0,0,0,0,0,0,0,3,0,0,2,1,0
113,2,私立,技專校院,1054,景文科技大學,學士班(日間),女,1906,76,19,11,0,0,1,7,0,0,57,19,0,23,15,0
113,2,私立,技專校院,1054,景文科技大學,學士班(進修),女,411,44,5,4,0,0,0,0,1,0,39,5,0,20,14,0
113,2,私立,技專校院,1054,景文科技大學,碩士班(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1054,景文科技大學,碩士在職專班,女,14,5,4,4,0,0,0,0,0,0,1,1,0,0,0,0
113,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,38,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
113,2,私立,技專校院,1055,中華醫事科技大學,五專,男,724,35,12,10,0,0,0,0,0,2,23,9,5,0,9,0
113,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,821,35,8,6,0,0,1,0,0,1,27,4,0,0,23,0
113,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,326,32,5,3,0,0,0,0,0,2,27,6,0,0,21,0
113,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,47,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
113,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,31,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1055,中華醫事科技大學,五專,女,2527,65,38,36,0,0,0,0,0,2,27,10,1,2,14,0
113,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,1761,46,19,16,0,0,0,0,0,3,27,5,1,0,21,0
113,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,626,46,11,10,0,0,0,0,0,1,35,1,0,1,33,0
113,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,40,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1056,東南科技大學,學士班(日間),男,1766,128,7,2,0,0,0,1,2,2,121,26,24,25,35,11
113,2,私立,技專校院,1056,東南科技大學,學士班(進修),男,304,32,1,1,0,0,0,0,0,0,31,0,2,2,27,0
113,2,私立,技專校院,1056,東南科技大學,碩士班(日間),男,86,8,2,0,0,0,0,0,2,0,6,0,0,1,5,0
113,2,私立,技專校院,1056,東南科技大學,碩士在職專班,男,53,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
113,2,私立,技專校院,1056,東南科技大學,學士班(日間),女,1132,64,8,6,0,0,0,1,0,1,56,7,15,12,15,7
113,2,私立,技專校院,1056,東南科技大學,學士班(進修),女,135,12,0,0,0,0,0,0,0,0,12,0,3,0,9,0
113,2,私立,技專校院,1056,東南科技大學,碩士班(日間),女,68,5,1,0,0,0,0,0,1,0,4,0,0,1,3,0
113,2,私立,技專校院,1056,東南科技大學,碩士在職專班,女,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2029,101,27,24,0,0,0,0,2,1,74,27,1,6,40,0
113,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,184,23,4,3,0,0,1,0,0,0,19,9,0,0,10,0
113,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,15,3,1,1,0,0,0,0,0,0,2,0,0,0,2,0
113,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,10,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0
113,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,2627,98,23,17,0,0,2,0,4,0,75,10,0,6,59,0
113,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,171,12,3,2,0,0,0,0,1,0,9,1,0,0,8,0
113,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,31,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1060,南開科技大學,二專(進修),男,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1060,南開科技大學,五專,男,187,10,1,1,0,0,0,0,0,0,9,3,0,2,4,0
113,2,私立,技專校院,1060,南開科技大學,學士班(日間),男,831,31,7,4,0,0,0,2,1,0,24,6,0,10,8,0
113,2,私立,技專校院,1060,南開科技大學,學士班(進修),男,500,24,2,2,0,0,0,0,0,0,22,6,0,9,7,0
113,2,私立,技專校院,1060,南開科技大學,碩士班(日間),男,30,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0
113,2,私立,技專校院,1060,南開科技大學,碩士在職專班,男,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1060,南開科技大學,二專(進修),女,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1060,南開科技大學,五專,女,24,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113,2,私立,技專校院,1060,南開科技大學,學士班(日間),女,491,14,5,4,0,0,0,1,0,0,9,3,0,1,5,0
113,2,私立,技專校院,1060,南開科技大學,學士班(進修),女,250,8,0,0,0,0,0,0,0,0,8,0,0,6,2,0
113,2,私立,技專校院,1060,南開科技大學,碩士班(日間),女,34,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1060,南開科技大學,碩士在職專班,女,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,53,5,2,1,0,0,1,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,五專,男,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,875,62,12,3,0,0,0,0,1,8,50,13,3,0,34,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,771,42,2,2,0,0,0,0,0,0,40,8,0,0,32,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,118,13,0,0,0,0,0,0,0,0,13,1,0,0,12,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,56,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,46,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,五專,女,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,493,39,5,1,0,0,2,0,0,2,34,6,1,0,27,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,323,25,2,2,0,0,0,0,0,0,23,2,0,0,21,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),女,65,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0
113,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,女,22,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1062,僑光科技大學,學士班(日間),男,2315,66,20,15,0,0,0,1,3,1,46,8,0,20,18,0
113,2,私立,技專校院,1062,僑光科技大學,學士班(進修),男,1932,145,15,13,0,0,0,0,2,0,130,13,0,97,20,0
113,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),男,35,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,男,50,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0
113,2,私立,技專校院,1062,僑光科技大學,學士班(日間),女,2478,64,21,17,0,0,1,0,1,2,43,7,0,20,16,0
113,2,私立,技專校院,1062,僑光科技大學,學士班(進修),女,1116,83,9,2,0,0,1,2,4,0,74,2,0,51,21,0
113,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),女,30,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
113,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,女,39,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),男,772,110,26,11,0,0,2,2,1,10,84,42,0,27,11,4
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),男,631,50,11,4,0,0,0,1,4,2,39,6,0,20,13,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),男,56,7,1,0,0,0,0,0,1,0,6,0,0,4,2,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,男,78,8,0,0,0,0,0,0,0,0,8,4,0,1,3,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),女,817,42,11,5,0,0,3,0,0,3,31,18,0,8,5,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),女,898,44,9,1,0,0,0,1,7,0,35,1,0,19,15,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),女,61,4,0,0,0,0,0,0,0,0,4,1,0,1,2,0
113,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,女,73,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
113,2,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),男,53,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0
