學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
112,私立,一般大學,1019,高雄醫學大學,日間,博士班,58,0,51,18,90.79,本校博士班包含生物醫學工程博士學位學程、醫學研究所、臨床醫學研究所、牙醫學系【一般組、醫療器材產學組】（107學年度起採學籍分組）、藥學系、天然藥物研究所、護理學系、公共衛生學系、醫學檢驗生物技術學系、醫藥暨應用化學系、生命科學博士學位學程（110學年度學籍分組整併）、轉譯醫學博士學位學程、環境職業醫學博士學位學程、毒理學博士學位學程。
112,私立,一般大學,1020,南華大學,日間,學士班(含四技),1008,0,886,47,88.44,本校共有５個學院(管理、人文、社會科學、藝術與設計、科技)，有１８個學系２個學士學程。招生管道計有特殊選才、繁星推薦、申請入學、分發入學、四技甄選、四技技優、身心障礙甄試及獨招；學系獨招（民音系、視設系、產品室設系、運動學程）及運動績優獨招。２０２３英國泰晤士高等教育世界大學影響力排名，全國第１４名；連續九年獲選設立「國家級教育部生命教育中心」。學雜費低於國立大學，除政府補助外，每生四年依入學成績再享有不同額度至全免學雜費補助。弱勢新生，四年住宿全免，另可申請生活扶助金及弱勢助學補助，第一志願獎金。在學期間能跨領域學習、能海外學習、能適性轉系。可運用「海外學習獎勵金」，進行２＋２、３＋１雙學位、交換生、海外實習、海外專業學分、國際志工活動，參與各式海外學習活動人數占全校總人數１２%。全面推動全校性實習，強化學生就業競爭力。畢業生平均就業率就達到９４.３２%，雇主滿意度達８９.１７％。
112,私立,一般大學,1020,南華大學,進修,學士班(含四技),95,0,95,0,100.00,高中職畢業或符合同等學力資格者即可報考。本校同時參加教育部大學進修部四年制學士班彈性修業試辦方案，須有學士學位，修業年限達10年。資訊科技進修學士班資訊科技組其課程設計完全以實務為取向，目的即在透過系列、專精的實務課程訓練，培養學生具備立即投入就業市場所需的技能，讓就學與就業能無縫接軌，以達成「畢業即能就業」的教學目標；資訊科技進修學士班永續綠色科技組：本組以綠色職能為導向，旨在培養氣候變遷減緩與調適之專業綠領人才。生死學系殯葬組(夜間上課)旨在培養專業喪禮服務人員，培養殯葬服務組學生對於喪禮服務專業之能與技能。在學期間便能在課堂與實習階段接觸殯葬服務專業人員，實際學習各種喪禮服務知識與經驗傳承。設有證照輔導班與就業學程，並輔導學生於畢業前考取丙級喪禮服務技術士證照。
112,私立,一般大學,1020,南華大學,日間,碩士班,260,0,250,23,96.47,南華大學以「生命教育、環境永續、智慧創新、三好校園」辦學特色發展，採取「優質教學、適性輔導、研發產學、永續環境、國際移動、身心靈產學」等六大發展主軸策略，落實教育理念。在宗教人文的辦學理念下，研究所以身心靈產業為核心研究領域，培養具思考力、研究力、整合力、國際移動能力及自我成長能力的專家。   多年來持續實施獎優扶弱制度，學費全面比照國立大學收費。研究所課程除了強化學生的專業學術力，亦提供多元的海外學習機會，更規劃就業達人課程，縮短學用落差，讓學術專業也能與職場接軌。本校的畢業生不僅在職場上具競爭力，也為社會成長貢獻力量，研究所更是產業人才前來在職進修的最佳學習平台。   近幾年在學術研究傳播上領先私校群雄，學術影響力受到更多人的重視。更連續四年獲國家圖書館評為「學術影響力」全國私校第一，榮獲最佳學術貢獻獎，足見南華研究生的學位論文廣受各界的重視與肯定，且非常具有學術價值。
112,私立,一般大學,1020,南華大學,在職,碩士班,182,0,176,0,96.70,南華大學以「生命教育、環境永續、智慧創新、三好校園」辦學特色發展，採取「優質教學、適性輔導、研發產學、永續環境、國際移動、身心靈產學」等六大發展主軸策略，落實教育理念。在宗教人文的辦學理念下，研究所以身心靈產業為核心研究領域，培養具思考力、研究力、整合力、國際移動能力及自我成長能力的專家。   多年來持續實施獎優扶弱制度，學費全面比照國立大學收費。研究所課程除了強化學生的專業學術力，亦提供多元的海外學習機會，更規劃就業達人課程，縮短學用落差，讓學術專業也能與職場接軌。本校的畢業生不僅在職場上具競爭力，也為社會成長貢獻力量，研究所更是產業人才前來在職進修的最佳學習平台。   近幾年在學術研究傳播上領先私校群雄，學術影響力受到更多人的重視。更連續四年獲國家圖書館評為「學術影響力」全國私校第一，榮獲最佳學術貢獻獎，足見南華研究生的學位論文廣受各界的重視與肯定，且非常具有學術價值。
112,私立,一般大學,1020,南華大學,日間,博士班,8,0,8,2,100.00,企業管理學系博士班有為外籍生開設全英文授課班，本研究所以研究方法及書報討論為必修課程，此外為強化學生之研究分析能力，於質性研究、結構方程模式、計量經濟學、多變量理論、作業研究理論及管理決策理論等六門課程必選修三門課程，透過博士論文的撰寫、國外SCI與SSCI文章的投稿及專題課程的討論，使學生具備發展創新方法，以解決實際發生於企業與組織的問題，畢業之學生將成為具備分析、決策與獨立研究能力之高階管理與研究人才。  生死學系博士班以提供人本關懷、生死服務學問的進階研究，提昇吾人從生到死、養生送死、生死無憾的整體生命品質與生死文化。綜觀現今數位資訊世代，設置高階專業的生死教育學術單位是全球性的趨勢與潮流，本系以生死學角度研究社會生老病死議題、提昇華人生命價值與死亡尊嚴，為深化生死學研究，將以培育未來推動華人生命教育的高階人才，包括教師、執行者與研究學者為主要目的。
112,私立,一般大學,1021,真理大學,日間,學士班(含四技),1468,0,322,36,23.80,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
112,私立,一般大學,1021,真理大學,日間,碩士班,53,0,32,10,66.67,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
112,私立,一般大學,1021,真理大學,在職,碩士班,11,0,6,0,54.55,【1】本校「通過」高等教育評鑑中心基金會大學校院校務評鑑;【2】本校獲教育部大專校院體育專案評鑑為「一等」(全國最優成績);【3】本校為獲教育部體育署表揚長期推動學校體育志工的5所優良大學;【4】本校獲台灣輔導與諮商學會頒發「推行輔導工作績優學校」;【5】本校「通過」國際標準組織ISO9001/IWA2教育品質管理驗證。
112,私立,一般大學,1022,大同大學,日間,學士班(含四技),775,0,716,3,92.42,一、大同大學位居臺北市中心，校區緊鄰北美館及花博公園，步行可至民權西路、圓山及中山國小捷運站，生活機能完善，是有志向學者的理想學習環境。二、本校建校六十餘年來素以培養國家發展所需的科學家、設計師、工程師與事業經營者著稱，傑出校友遍佈產、官、學、研各領域。三、本校辦學績效優異，屢獲教育部高等教育深耕計劃經費補助，各系所皆通過教育部品保認證與工程及科技教育認證（IEET），並履獲中國工程師學會評選為「產學合作績優單位」。四、本校積極發展與海外姊妹校之雙向交流，並與國內外一流企業進行密切產學交流，培育務實致用人才。
112,私立,一般大學,1022,大同大學,日間,碩士班,126,0,88,5,70.99,大同大學向來以培養國家發展所需的科學家、工程師與事業經營者著稱。歷屆畢業校友眾多，於國內外企業公司、政府單位、學術機構等產官學各界，皆佔有重要地位。大同大學目前設有工程、電機資訊、經營、設計及國際五大學院，是一所以人文素養、品格教育與國際視野，為專業人才加值的綜合大學。大同大學以「建教合一、研究發展」治校理念推動產學合作，為國內產學合作型標竿大學，多次榮獲產學合作績優大學之榮譽，於2007、2009、2011、2013、2015、2018年度獲中國工程師學會評定為「產學合作績優單位」(得獎需隔年申請)。大同大學研究成果豐碩，師生經常獲邀於海內外各種知名期刊及相關學術研討會發表。在設計方面，大同大學為德國紅點設計獎評比中的亞太十大設計學校之一。本校培育之人才有極高的立即就業率，研究能量的優異表現與成果，更是領先國內許多公私立大學與科技大學。
112,私立,一般大學,1022,大同大學,在職,碩士班,54,0,46,0,85.19,大同大學向來以培養國家發展所需的科學家、工程師與事業經營者著稱。歷屆畢業校友眾多，於國內外企業公司、政府單位、學術機構等產官學各界，皆佔有重要地位。大同大學目前設有工程、電機資訊、經營、設計及國際五大學院，是一所以人文素養、品格教育與國際視野，為專業人才加值的綜合大學。大同大學以「建教合一、研究發展」治校理念推動產學合作，為國內產學合作型標竿大學，多次榮獲產學合作績優大學之榮譽，於2007、2009、2011、2013、2015、2018年度獲中國工程師學會評定為「產學合作績優單位」(得獎需隔年申請)。大同大學研究成果豐碩，師生經常獲邀於海內外各種知名期刊及相關學術研討會發表。在設計方面，大同大學為德國紅點設計獎評比中的亞太十大設計學校之一。本校培育之人才有極高的立即就業率，研究能量的優異表現與成果，更是領先國內許多公私立大學與科技大學。
