學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,進修,二專,150,0,43,0,28.67,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校進二專設有「企業管理科」、「觀光休閒科」、「餐旅管理科」及「時尚造形設計科」4科。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,日間,五專,48,0,29,0,60.42,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校五專設有「觀光休閒科」及「應用英語科」2科。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,日間,學士班(含四技),1452,1,848,261,64.78,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校四技日間部設有企業管理、國際商務、行銷與流通管理、觀光休閒、餐旅管理、旅運管理、應用英語、資訊科技應用、新媒體傳播、表演藝術、流行音樂創作學士學位學程、商業設計、時尚造形設計、數位設計及時尚產業經營管理等15系。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,進修,學士班(含四技),330,0,230,0,69.70,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校進四技設有「企業管理系」、「觀光休閒系」「餐旅管理系」、「旅運管理系」、「表演藝術系」及「時尚造形設計系」6系。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,進修,二年制大學(二技),281,0,161,0,57.30,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校進二技設有「企業管理系」、「觀光休閒系」「餐旅管理系」及「時尚造形設計系」4系。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,日間,碩士班,31,0,17,10,65.85,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校碩士班設有「資訊科技應用系碩士班」、「行銷與流通管理系碩士班」及「觀光休閒系碩士班」。"
111,私立,技專校院,1073,醒吾學校財團法人醒吾科技大學,在職,碩士班,63,0,44,0,69.84,"一、本校辦學成效：（1）獲得教育部高教深耕計畫5年3.29億元，居高私立商科科大第一名。109及110年度每年補助均超過6,800萬元。（2）107-110年陸續獲得教學創新先導計畫、22件教學實踐研究計畫、前瞻人才培育計畫等。二、學生107-111年度總計榮獲1281項國內外競賽獎項，包含239金188銀168銅及686項獲獎。三、110年度在校生入圍第56屆廣播金鐘獎藝術文化節目獎。四、（1）107年獲教育部「生命教育特色學校」表揚。（2）108年獲得教育部「品德教育特色學校」表揚。（3）109年獲「2020 TCSA臺灣企業永續獎」大學USR永續方案-銅牌2案。五、本校碩士在職專班設有「資訊科技應用系碩士在職專班」及「行銷與流通管理系碩士在職專班」。"
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,日間,五專,400,0,398,3,99.50,本校由天主教聖吳甦樂會創辦，以培育具有專業知能、人文素養及健全人格之外語實用人才為宗旨。五專部設有英國語文科、法國語文科、德國語文科、西班牙語文科及日本語文科。外語課程均以目標外語授課，為全國唯一規劃五專部雙外語課程的學校，每位學生均需修習兩種外語（英國語文科學生可選擇副修法、德、西、日文；法、德、西、日文科學生副修皆為英文）。五專低年級開設通識教育全英課程，高年級課程可選修專業模組課程，精進跨領域專業知識及高階專業語言應用能力。本校提供學生豐富多元之海內外實習與交換機會，專科部四、五年級可申請交換生及國內外實習，並得申請校內及教育部經費補助。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,日間,學士班(含四技),1004,0,760,40,76.63,本校日四技設有英國語文、法國語文、德國語文、西班牙語文、日本語文、應用華語文、外語教學、翻譯、國際事務、國際企業管理、數位內容應用與管理、傳播藝術及東南亞學系十三系。本校執行教育部「南區技職校院高教English as a Medium of Instruction」，提供全英語教學訓練資源及課程，並由大學攜手中小學，實施「外籍學生（ELTA）投放計畫」，營造雙語環境，協助政府推動2030雙語國家政策；另外，亦設有師資培育中心提供學生修讀國小師資教育學程之機會。教師專業而認真的教學、學校多媒體教學設備、e化的專業語言教室及各系的資源教室等，提供學生優良的學習環境及師生良好的教學互動，本校創校至今近60年，培育出具有Life（熱愛生命）、Language（樂於溝通）、Leadership（服務領導）特質的畢業生，在各行各業的表現均受到企業主及各界的認同及社會的肯定。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,日間,二年制大學(二技),110,0,51,1,46.85,本校日二技設有英國語文及日本語文二系，主要招收國內外公私立專科以上學校畢業生。課程重視學習的深度及廣度，第一年加深語言及專業知能，第二年提供校內外產業實習、海外實習及交換等機會，且本校與產業合合作密切，與知名國際企業及科技公司共同合作，以「專業課程—實習—就業」一條龍之培育機制，到力培育跨國企業高階語言專業人才，為學生創造優質就業機會。另外，英國語文系與美國、英國及法國多校簽訂雙聯學位協議，學生修滿規定課程後可同時獲得學士與國外碩士文憑。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,進修,學士班(含四技),402,0,158,0,39.30,本校以培育具有專業知能、人文素養及健全人格之外語實用人才為宗旨。外語課程皆以「目標外語」授課，培養學生外語聽、說、讀、寫、譯之能力。學生可依能力及興趣，選擇第三專長之學分學程、輔系或雙主修，以增加個人競爭的優勢條件。另設有師資培育中心，提供學生修讀國小師資教育學程。學生可透過國際暨兩岸合作處提供之交換學生機會申請至國外姊妹校交換，拓展國際視野。本校教師專業認真的教學、學校多媒體教學設備、e化的專業語言教室及各系的資源教室等，提供學生優良的學習環境及師生良好的教學互動。創校近60年，培育出具有Life（生命）、Language（語言）、Leadership（領導）特質的畢業生，在各行各業的表現均受到企業主及各界的認同。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,進修,二年制大學(二技),90,0,63,0,70.00,本校進二技設有英國語文系，教學總目標為培養專業英語與跨領域人才。本系必修課程規劃以加強學生之聽、說、讀、寫、譯等能力為主，專業選修模組課程則分為商業實務、文化、英語文教育三大模組，學生可依其就業發展所需能力選修課程，以成為國際貿易、翻譯或英語教育之跨領域專業人才。本系教學方法生動有趣，教學內容豐富多元，包括對話演練、討論、戲劇表演、網路教學、口語簡報及心得寫作等。本系英語課程皆採全英語授課，強調英語聽、說、讀、寫、譯能力之課程訓練，透過全英語環境浸潤式的學習方式，協助學生逐漸成為具備專業能力與國際視野之英文專業人才。本系具備完善的軟、硬體英語教學設備及環境，能提升英語學習成效，學生可透過本校國際暨兩岸合作處提供之交換學生機會申請至國外姊妹校交換，增加實際應用英文的機會，並拓展國際視野。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,日間,碩士班,78,0,62,14,82.61,本校為全臺灣唯一的外語大學，設有英國語文系、翻譯系、歐洲研究所、東南亞學系、國際企業管理系及應用華語文系華語文教學等碩士班，其中英國語文系及國際事務系碩士班以全英語授課，以因應全球化所帶來之機會與挑戰。各所之課程安排除以厚實學生專業知能為目標外，更重視學生的國際觀、國際移動力、跨文化溝通能力、資料整合與分析能力、創新與創業實務運用等能力，透過專題講座、文化論壇、業界協同教學課程、海外實習、移地學習等機會，結合理論與實務，提升學生之跨領域實力及職場競爭力。本校亦與國外大學合作，設有雙聯學制，學生於畢業時有機會可同時擁有雙碩士學位。本校設有師資培育中心，凡研究所及大學部學生經甄試後可修讀國小師資職前教育課程。
111,私立,技專校院,1075,文藻學校財團法人文藻外語大學,在職,碩士班,20,0,17,0,85.00,本校設有外語教學系外語文教事業發展研究所及傳播藝術系創意藝術產業研究所二個碩士在職專班。外語教學系外語文教事業發展研究所碩士在職專班在課程設計上以「外語教學」與「教材創研」課程為經，而以「外語文教事業經營與管理」課程為緯，使研究生在完成碩士課程後，皆具有外語教學、教材研發與外語文教事業經營管理之專業學理及實務研究知能。傳播藝術系創意藝術產業研究所碩士在職專班課程內涵涉及數位傳播及藝術兩領域。數位傳播領域課程設計以傳播理論、影音創作、媒體研究為主軸，以培育學生具備創意開發、媒體創作及傳播科技應用的整合能力，藝術方面課程設計以文化創意產業、藝術行銷、藝術理論與鑑賞、活動展演為主軸，以培養學生具備藝術涵養、藝術法規素養與藝術行銷的能力。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,進修,二專,20,0,17,0,85.00,1、本校於二專進修部設有化妝品應用科一班。化妝品應用科著重在「整體造型設計」與「美容妝品科技」。 2、配合產官學研界、社會人士職場進修的需求而設立，落實學以致用，終身學習的教育理念辦理單獨招生。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,日間,五專,152,0,71,0,46.71,1、本校於五專日間部(簡稱日五專)設有機械工程科、電機工程科、資訊管理科、建築科等4個科各一班。各科皆具特色，如機械工程科著重「機電整合」及「機械設計製造」；電機工程科著重在「能源科技」與「智慧生活科技」；資訊管理科著重在「智慧商務管理應用」及「智慧生活應用」；建築科著重在「數位構築與文創設計」及「永續環境暨智慧建築設計應用」。 2、配合教育部多元入學，引導國中畢業生依其性向、興趣與能力發展，輔導學生適性發展並委託技專校院招生委員會聯合會辦理五專優先免試入學及聯合免試入學。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,日間,學士班(含四技),354,0,96,4,27.93,1、本校於四技日間部設有機械工程系、電機工程系、資訊工程系、智慧車輛系、資訊管理系、企業管理系、建築系建築組、建築系室內設計組、數位媒體設計系及化妝品應用系等9個系。2、各系皆具特色，如機械工程系著重在「機電整合」及「機械設計製造」；電機工程系著重在「能源科技」與「智慧生活科技」；資訊工程系著重在「APP設計與應用」及「網路技術與管理科技」；智慧車輛系程著重在「汽車修護實務技術」及與「電動車輛實務技術」；資訊管理系著重在「智慧商務管理應用」及「智慧生活應用」；企業管理系著重於「觀光餐旅行銷」與「跨境電子商務」；建築系建築組著重在「數位構築與文創設計」及「永續環境暨智慧建築設計應用」；數位媒體設計系著重「APP遊戲設計」與「影視動畫製作特效」；建築系室內設計組著重在「全人關懷空間設計」及「健康環境技術規劃」；化妝品應用系著重在「美容妝品科技」與「整體造型設計」。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,日間,二年制大學(二技),58,0,18,0,31.03,1、本校於二技日間部(簡稱日二技)設有電機工程系、資訊管理系等2個系各一班。 各系皆具特色，如電機工程系著重在「能源科技」與「智慧生活科技」；資訊管理系著重在「智慧商務管理應用」及「智慧生活應用」。 2、以專科(二專、五專)應屆畢業生為升學軸心，配合產官學研界、社會人士職場進修的需求而設立，落實學以致用，終身學習的教育理念辦理單獨招生。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,進修,學士班(含四技),325,0,129,0,39.69,1、本校於四技進修部設有機械工程系、電機工程系、資訊工程系、智慧車輛系、資訊管理系、企業管理系、建築系建築組、建築系室內設計組、數位媒體設計系及化妝品應用系等9個系各一班。 2、各系皆具特色，如機械工程系著重在機電整合及機械設計製造；電機工程系著重在能源科技與智慧生活科技；資訊工程系著重在APP設計與應用及網路技術與管理科技；智慧車輛系程著重在汽車修護實務技術及與電動車輛實務技術；資訊管理系著重在智慧生活應用及智慧商務管理應用；企業管理系著重於觀光餐旅行銷與跨境電子商務；建築系建築組著重在數位構築與文創設計及永續環境暨智慧建築設計應用；數位媒體設計系著重APP遊戲設計與影視動畫製作特效；建築系室內設計組著重在全人關懷空間設計及健康環境技術規劃；化妝品應用系著重在美容妝品科技與整體造型設計。 3、配合產官學研界、社會人士職場進修的需求而設立，落實學以致用，終身學習的教育理念，辦理單獨招生。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,進修,二年制大學(二技),340,0,186,0,54.71,1、本校於二技進修部設有機械工程系、電機工程系、資訊工程系、智慧車輛系、資訊管理系、企業管理系物業管理組、企業管理系經營管理組、建築系、化妝品應用系等8個系各一班。 2、各系皆具特色，如機械工程系著重在機電整合及機械設計製造；電機工程系著重在能源科技與智慧生活科技；資訊工程系著重在APP設計與應用及網路技術與管理科技；智慧車輛系程著重在汽車修護實務技術及與電動車輛實務技術；資訊管理系著重在智慧生活應用及智慧商務管理應用；企業管理系經營管理組著重於觀光餐旅行銷與跨境電子商務；企業管理系物業管理組著重於資產管理與設施管理；建築系著重在數位構築與文創設計及永續環境暨智慧建築設計應用；化妝品應用系著重在美容妝品科技與整體造型設計。 3、配合產官學研界、社會人士職場進修的需求而設立，落實學以致用，終身學習的教育理念，辦理單獨招生。
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,日間,碩士班,15,0,9,0,60.00,"1、本校於日間碩士班(簡稱日碩班)設有智慧型機器人碩士班及企業管理系物業管理日間碩士二班。本校智慧型機器人研究所獲教育部連續三年特色典範計畫獎助2,773萬元，且是全國技職校院第一個研究所。本所以「產業機器人」及「服務機器人」為兩大特色發展主軸，結合機器人與生醫工程研發中心，已獲得多項研究成果。 2、企業管理系資產與物業管理碩士班以「資產管理」、「設施管理」與「建教合作」為三大發展特色，配合國家產業發展方向，以高科技管理技術之教學及研究為宗旨，培育兼具管理、財務、法律及實務等能力之資產管理與物業管理中、高階經理人才。"
111,私立,技專校院,1076,華夏學校財團法人華夏科技大學,在職,碩士班,27,0,19,0,70.37,1、本校於碩士在職專班(簡稱職碩班)設有企業管理系資產與物業管理及資訊管理系二班。企業管理系資產與物業管理碩士在職專班以「資產管理」、「設施管理」與「建教合作」為三大發展特色，配合國家產業發展方向，培育兼具管理、財務、法律及實務等能力之資產管理與物業管理中、高階經理人才。 2、資訊管理系(所)以「跨境電子商務」與「數位生活應用」為發展主軸，以網際網路應用與管理、無線網路應用、網路通訊程式設計、商業自動化、企業規劃與決策、演算法、資料檢索與資料萃取、雲端計算等等，有效整合資訊科技與商業管理技術，藉由設備及研究學群的整合，有效達到資訊科技與管理整合與應用之研究，配合政府政策與國家發展，培養企業所需之高階資訊科技與商業管理專業人才。
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,日間,二專,0,0,0,20,100.00,因應人口結構改變及高齡化之趨勢，以慈濟人才培育之教育理念，本科設置外籍專班，培育具備華語溝通能力，長期照護服務概念，及人文關懷的長期基層照顧服務人員，建立培育外籍生之典範教育，並持續承擔培育長期照護人力之責任為教育宗旨。本校辦學以專業與人文並重的教育理念，培育具備「專業知能」與「人文素養」的人才。長期照護科菲律賓生專班教育目標為培育「安全照顧、伴老如親」之高齡者健康照護基層服務人員，學生之學習將從華語能力漸進到專業服務能力。預期學生在畢業後具備丙級照顧服務員考照資格及下列證照。1. 華語能力測驗A2級以上證照  2. 心肺復甦術合格證書  3. 心肺復甦術暨自動體外電擊器合格證書  4. 基本創傷救命術合格證書  5. 基本救命術合格證書  6. 照顧服務員訓練結業證書
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,日間,五專,250,0,249,0,99.60,臺灣東部地區唯一科技大學辦理之護理教育，以培育具備關懷生命、提供具備基礎照護能力之專業護理照護人才，且每年辦理五專護理科原住民族學生單獨招生，招收100名原住民學生，提供獎助就學，實現照顧偏遠鄉民就業與醫療，並設有二技護理系、護理系碩士班及長期照護研究所，升學、就業管道順利暢通。課程規劃發展以實證為基礎之教學，結合慈濟人文，師資結構佳、設備最新，教師皆具豐富的實務經驗，課程設計活化，強調學生自主學習、合作學習，並配合醫療產業趨勢及變化，結合業師上課，減少畢業生的學用落差。學生可在慈濟醫療志業體及全臺合作的醫院實習，醫院教學指導環境優良，實習、就業沒煩惱。另外，護理教育與國際接軌，學生出國交流機會多，拓展學生的醫療國際視野，增加學生自我表達的機會，藉以提升學生的自信心。本系重視學生的生活輔導，學校提供豐富的獎助學金，導師溫暖關懷與細心輔導，師生情感濃厚，亦有懿德爸媽關懷照顧，讓父母安心。
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,日間,學士班(含四技),303,0,179,21,61.73,行銷與流通管理系：培育行銷與流通專業管理人才，導入職場需求的知識與技能，包括市場分析與行銷企劃、流通與門市服務管理、網路行銷整合與應用、商管財經知識與應用，就業機會多元。資訊科技與管理系：結合慈濟大愛電視臺發展資訊新媒體特色，結合數位匯流趨勢，行動多媒體的載具，建置數位互動多媒體與虛擬實境技術內容。安排學生企業實習及就業，實現務實致用、學用合一。醫學影像暨放射科學系：歷年醫事放射師國家考試通過率極優異。學生畢業後可前往國內醫療院所就業。護理系：東部唯一科技大學之護理教育，培育具備關懷生命、全人照護之照護人才。實證為基礎之教學，結合慈濟人文，配合醫療產業趨勢及變化，結合業師上課。醫務暨健康管理系：培育人文素養與專業知能之跨領域醫療照護暨健康產業人才，東臺灣唯一健康產業管理科系，符合國家與地區發展產業。與醫療和健康產業機構簽訂合約，以落實學用合一之技術導向專業培育目標。
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,日間,二年制大學(二技),141,0,143,0,100.00,臺灣東部地區唯一科技大學辦理之護理教育，以培育具備關懷生命、提供具備整合性照護能力之專業護理照護人才。課程規劃發展以實證為基礎之教學，結合慈濟人文，師資結構佳、設備最新，教師皆具豐富的實務經驗，課程設計活化，強調學生自主學習、合作學習，並配合醫療產業趨勢及變化，結合業師上課，減少畢業生的學用落差。而學生可在慈濟醫療志業體及全臺合作的醫院實習，且醫院教學指導環境優良，實習、就業沒煩惱。另外，護理教育與國際接軌，學生出國交流機會多，拓展學生的醫療國際視野，增加學生自我表達的機會，藉以提升學生的自信心。本系重視學生的生活輔導，學校提供豐富的獎助學金，而且師生情感濃厚，老師耐心教學，導師溫暖關懷與細心輔導，並有懿德爸爸媽媽平日關懷照顧，讓學生能安心向學，且設有長期照護研究所，升學管道暢通。 臺灣東部地區唯一科技大學辦理之護理教育，以培育具備關懷生命、提供具備整合性照護能力之專業護理照護人才。
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,進修,二年制大學(二技),92,0,86,0,93.48,東部地區唯一提供在職護理人員進修大學學位的科技大學。本系以培育學生成為符合健康照護產業發展趨勢所需之專業護理人才為宗旨。課程規劃發展以實證為基礎並結合慈濟人文，教師皆具豐富的實務經驗，課程設計強調學生自主及合作學習，配合醫療產業趨勢及變化，聘任業師，精進學生在職專業或發展第二專長。護理教育積極與國際接軌，學生出國交流機會多，得以拓展國際視野、提升專業素養。本校設有長期照護研究所，可提供畢業學生實務與理論研究合一的進修機會。
111,私立,技專校院,1077,慈濟學校財團法人慈濟科技大學,日間,碩士班,29,0,31,2,100.00,◎長期照護研究所：東部唯一長期照護研究所，結合跨專業領域課程，涵蓋各年齡層之健康促進及長期照護服務概念，提供國外長期照護學術交流及實習機會，以培育實證、實務知能與人文素養兼備之進階長期照護專業人才。本所結合社區、慈濟志業體及國內外建教合作機構資源，並提供獎勵補助國外長期照護學術交流及實習機會，以增進跨文化與國際視野。◎醫學影像暨放射科學系：培育放射碩士級研究與管理人才、培育放射醫學與科學研究人才、提昇東部放射相關醫療研究水準，增進醫療服務品質，並整合慈濟相關醫學資源，成為具全國特色之放射醫學研究中心。◎護理系碩士班：針對取得護理師證書者，培育符合社會健康需求之急性、急性後期及長期照護進階護理專業人才。◎資訊科技與管理系碩士班：發展特色為形塑學生決策力、實踐力、邏輯力、品格力，發展重點為跨域跨界整合之應用、產業實務導向之模式、學術論文與技術報告並重、科技與人文之兼容並蓄等四個重點。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,日間,五專,325,0,326,1,100.00,五專為致理創校至今一直存在的學制，以培育中級技術人才為主，招收國中畢業學生，可以「優先免試入學」、「聯合免試入學」方式進入日間部五專就讀，成績採計以多元學習表現、技藝優良、均衡學習及適性輔導為主，國中會考成績為輔。在五年一貫的課程設計裡，五專部教學強調理論與實務並重，著重實務實習與專題製作，並鼓勵考取證照，培養一技之長，增加未來就業競爭能力。重視適性且多元的啟發教育，並與各種實務課程結合，孕育具創意思考與務實致用能力的人才。五年畢業後取得副學士學位，亦可繼續升學就讀「二技」或「插大」取得學士學位，是個「進可攻，退可守」的學制，歷年應屆畢業生繼續進修學士學位比率達90%以上。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,日間,學士班(含四技),1312,0,1291,46,98.45,以招收「商業與管理群」、「外語群」、「設計群」、「餐旅群」、「電機電子群」及「資管類」相關科系背景之學生為主，聚焦服務業會議展覽、理財規劃、國際商貿及物流、行銷通路、休閒遊憩、會計審計、連鎖門市服務、多國語文應用（包括英語、日文、韓文、西班牙文等國際語言，以及越南語、泰語等小眾語言）、多媒體設計與資訊統合（諸如物聯網）等專長之培訓，以具備國際化特性之中小企業為主要就業職場。高職畢業學生以「繁星計畫」、「特殊選才聯合招生(技職特才組)」、「技優甄審」、「甄選入學」、「聯合登記分發」等管道進入日間部四技就讀，高中生則得以「申請入學」管道入學。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,日間,二年制大學(二技),100,0,96,1,96.04,招收學生以五專或二專畢業生為主，可以「技優甄審」、「申請入學」管道進入日間部二技就讀，不限相關科系背景，採書面資料審查為主、二技統一入學測驗成績為輔。重視學生職場核心能力之養成，課程融入證照輔導、實作競賽、校外實習、校外競賽等，須通過英語能力、資訊能力及專業能力檢定等畢業條件，提升學生個人優勢及國際競爭力，讓具副學士的學子在兩年的學習後取得學士學位。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,進修,學士班(含四技),779,0,553,0,70.99,進修部四技為獨立招生，僅採計「書面資料審查」成績，審定成績與排序後，經由現場公開撕榜之分發與報到方式進入進修部四技就讀，學生得於日間工作，晚上進修，半工半讀完成大學學業。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,進修,二年制大學(二技),100,0,100,0,100.00,招收學生以五專或二專畢業生為主，不限相關科系背景，採書面資料審查為主。透過課程的安排，提升學生工作倫理與服務精神，使學生兼具實務專業與管理素養。進二技同學大多有工作經驗，課程設計以連結五專或二專課程為主要考量，並依同學實務工作所需，提供多元選修課程。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,日間,碩士班,20,0,19,6,96.15,設有「企業管理系服務業經營管理碩士班」及「國際貿易系碩士班」。「企業管理系服務業經營管理碩士班」以培養服務業所具備之跨文化溝通能力、商業應用技術與服務營運流程管理及創新能力之各級主管人才為主。「國際貿易系碩士班」以培養國際商貿、網路貿易及電子商務創新創業技能人才為主，並以培育成為中高階商貿專業人才為目標。碩士班入學採「書面資料審查」及「面試」，無需筆試，更訂有「專業領域具卓越成就表現」之報考資格。
111,私立,技專校院,1078,致理學校財團法人致理科技大學,在職,碩士班,20,0,20,0,100.00,設有「企業管理系服務業經營管理碩士在職專班」，培養服務業所具備之跨文化溝通能力、商業應用技術與服務營運流程管理及創新能力之各級主管人才，碩士在職專班入學採「書面資料審查」及「面試」，無需筆試，更訂有「專業領域具卓越成就表現」之報考資格。
111,私立,一般大學,1079,康寧學校財團法人康寧大學,在職,二專,95,0,90,0,94.74,嬰幼兒保育科：以培育優質幼兒園教保專才為主軸，教師兼具理論及實務，75%以上為博士學位，兼具幼教師、護理師、營養師、心理諮商師等多元證照，專業教室設備完整，提供學生理論與實務的學習資源。。  視光科  1.具備多元優秀業界師資及完備實習場域。  2.重視學生視光專業能力之職涯規劃、多元化產品行銷及整體美學素養。  3.完善專業視光教室設備，致力培育視光理論與實務結合的專業能力。  4.積極輔導學生取得專業證照，確保學生畢業即具備就業之資格。
111,私立,一般大學,1079,康寧學校財團法人康寧大學,日間,五專,619,0,553,2,89.37,"1.本校五年制專科部有護理、視光、資訊管理、應用外語、數位影視動畫、嬰幼兒保育、企業管理等7個科。為一所以醫護與健康、管理與數位內容為教育主軸，為一所大健康產業理論與實務結合的教學型大專院校。  2.教學採理論與實務並重，非常重視學生在產業界之實務訓練，因此畢業生均具有「上班即可上手」之實務工作能力  3.充分運用學校既有設施，擴大實施與企業界及社區合作，擴大與知名企業或醫療院所產學與建教合作。  4.加強校際合作與國際合作：與國內外學校合作，建立跨校策略聯盟，辦理學術研討會等學術活動；學生參加教育部「五專畢業生投入職場展翅計畫」，除學雜費全免外，每月可領至少新臺幣6,000元生活獎學金；參與教育部「學海築夢」計畫之學生可赴海外專業實習。  5.本校畢業生不僅可取得五專文憑，也可繼續插班大學部取得大學學歷，畢業後從事相關專業領域工作，可直接報考研究所，取得碩士學歷。"
111,私立,一般大學,1079,康寧學校財團法人康寧大學,日間,學士班(含四技),75,0,30,0,40.00,長期照護學系：鏈結區域資源實踐在地長照連續性服務模式，推廣長照核心模組課程（照顧服務員、居服督導、照管專員、經營管理），有計畫地培育具服務熱忱的長照臨床實作、管理、督導與經營人才。  嬰幼兒保育學系：培養教保托嬰雙專業人才，畢業即取得「教育學學士學位」及教育部核可的「教保員」資格，掌握幼托政策脈動，結合證照、競賽實務展演，建構豐沛就業力。
