學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),泰國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),香港,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),墨西哥合眾國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,碩士班(日間),大陸地區,大陸地區,11,9,2,0,0,0,0,0,0,0,0,0,11,9,2
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),印度尼西亞共和國,東協,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),馬來西亞,東協,38,12,26,4,1,3,34,11,23,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),越南社會主義共和國,東協,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),香港,港澳,14,8,6,0,0,0,0,0,0,14,8,6,0,0,0
109,公立,一般大學,0018,國立嘉義大學,學士班(日間),澳門,港澳,19,15,4,0,0,0,0,0,0,19,15,4,0,0,0
109,公立,一般大學,0018,國立嘉義大學,博士班,印度尼西亞共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),印度尼西亞共和國,東協,7,1,6,7,1,6,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),馬來西亞,東協,4,2,2,1,1,0,3,1,2,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),香港,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
109,公立,一般大學,0018,國立嘉義大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),印度尼西亞共和國,東協,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),馬來西亞,東協,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),香港,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),澳門,港澳,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,學士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),印度尼西亞共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),越南社會主義共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),哥倫比亞共和國,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0019,國立高雄大學,碩士班(日間),大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),印度尼西亞共和國,東協,8,4,4,2,2,0,6,2,4,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),日本,其他亞洲地區,2,0,2,1,0,1,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),馬來西亞,東協,48,22,26,2,1,1,46,21,25,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),泰國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),香港,港澳,21,12,9,0,0,0,0,0,0,21,12,9,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),澳門,港澳,14,6,8,0,0,0,0,0,0,14,6,8,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),蒙古國,其他亞洲地區,6,5,1,6,5,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),吉爾吉斯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),吐瓦魯,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),布吉納法索,非洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),史瓦帝尼王國,非洲,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),多明尼加共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),薩爾瓦多,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,學士班(日間),大陸地區,大陸地區,6,5,1,0,0,0,0,0,0,0,0,0,6,5,1
109,公立,一般大學,0020,國立東華大學,博士班,印度,南亞,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,博士班,印度尼西亞共和國,東協,7,5,2,7,5,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,博士班,越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,博士班,聖文森(及格瑞那丁),中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,博士班,大陸地區,大陸地區,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),印度,南亞,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),印度尼西亞共和國,東協,18,8,10,16,8,8,2,0,2,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),馬來西亞,東協,7,2,5,4,1,3,3,1,2,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),菲律賓共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),泰國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),土耳其共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),越南社會主義共和國,東協,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),香港,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),澳門,港澳,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),蒙古國,其他亞洲地區,6,1,5,6,1,5,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),吉爾吉斯,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),馬拉威共和國,非洲,8,6,2,8,6,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),史瓦帝尼王國,非洲,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),匈牙利共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),葡萄牙共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),瓜地馬拉共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),貝里斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0020,國立東華大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),緬甸,東協,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),印度尼西亞共和國,東協,9,3,6,0,0,0,9,3,6,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),馬來西亞,東協,50,22,28,1,0,1,49,22,27,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),香港,港澳,43,24,19,0,0,0,0,0,0,43,24,19,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),澳門,港澳,22,14,8,0,0,0,0,0,0,22,14,8,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),南非共和國,非洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),葡萄牙共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,學士班(日間),貝里斯,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,博士班,越南社會主義共和國,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,博士班,大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
109,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),馬來西亞,東協,4,3,1,0,0,0,4,3,1,0,0,0,0,0,0
109,公立,一般大學,0021,國立暨南國際大學,碩士班(日間),越南社會主義共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),緬甸,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),印度尼西亞共和國,東協,50,32,18,33,18,15,17,14,3,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),日本,其他亞洲地區,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),馬來西亞,東協,23,18,5,2,1,1,21,17,4,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),菲律賓共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),越南社會主義共和國,東協,4,2,2,2,2,0,2,0,2,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),香港,港澳,11,8,3,0,0,0,0,0,0,11,8,3,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),澳門,港澳,14,13,1,0,0,0,0,0,0,14,13,1,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),南非共和國,非洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),薩爾瓦多,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),尼加拉瓜,中南美洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),美國,北美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),巴拉圭,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,學士班(日間),大陸地區,大陸地區,37,22,15,0,0,0,0,0,0,0,0,0,37,22,15
109,公立,技專校院,0022,國立臺灣科技大學,博士班,印度,南亞,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,印度尼西亞共和國,東協,21,12,9,21,12,9,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,伊拉克共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,巴基斯坦,南亞,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,菲律賓共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,泰國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,越南社會主義共和國,東協,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,衣索比亞聯邦民主共和國,非洲,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,肯亞共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,德意志聯邦共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,博士班,大陸地區,大陸地區,5,3,2,0,0,0,0,0,0,0,0,0,5,3,2
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度,南亞,7,6,1,7,6,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),印度尼西亞共和國,東協,117,71,46,114,69,45,3,2,1,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),伊朗伊斯蘭共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),馬來西亞,東協,4,3,1,1,1,0,3,2,1,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),巴基斯坦,南亞,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),菲律賓共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),泰國,東協,14,6,8,14,6,8,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),越南社會主義共和國,東協,18,10,8,18,10,8,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),香港,港澳,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),蒙古國,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),哈薩克共和國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),衣索比亞聯邦民主共和國,非洲,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),肯亞共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),比利時王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),德意志聯邦共和國,歐洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),拉脫維亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),宏都拉斯共和國,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),墨西哥合眾國,中南美洲,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),尼加拉瓜,中南美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),美國,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0022,國立臺灣科技大學,碩士班(日間),大陸地區,大陸地區,43,29,14,0,0,0,0,0,0,0,0,0,43,29,14
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),印度尼西亞共和國,東協,7,4,3,2,1,1,5,3,2,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),馬來西亞,東協,32,15,17,9,4,5,23,11,12,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),越南社會主義共和國,東協,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),香港,港澳,13,6,7,0,0,0,0,0,0,13,6,7,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),澳門,港澳,5,1,4,0,0,0,0,0,0,5,1,4,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),阿根廷,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,學士班(日間),大陸地區,大陸地區,40,16,24,0,0,0,0,0,0,0,0,0,40,16,24
109,公立,技專校院,0023,國立雲林科技大學,博士班,印度尼西亞共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,博士班,大陸地區,大陸地區,4,2,2,0,0,0,0,0,0,0,0,0,4,2,2
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),印度尼西亞共和國,東協,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),馬來西亞,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),泰國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),越南社會主義共和國,東協,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0023,國立雲林科技大學,碩士班(日間),大陸地區,大陸地區,9,5,4,0,0,0,0,0,0,0,0,0,9,5,4
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),印度,南亞,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),印度尼西亞共和國,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),日本,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),馬來西亞,東協,26,13,13,6,5,1,20,8,12,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),尼泊爾聯邦民主共和國,南亞,26,8,18,26,8,18,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),泰國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),香港,港澳,10,4,6,0,0,0,0,0,0,10,4,6,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),澳門,港澳,6,4,2,0,0,0,0,0,0,6,4,2,0,0,0
109,公立,技專校院,0024,國立屏東科技大學,學士班(日間),吐瓦魯,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
