學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-小計,學期間退學人數-因成績不佳或曠課時數過多,學期間退學人數-因操行成績,學期間退學人數-因志趣不合,學期間退學人數-因休學逾期未復學,學期間退學人數-因懷孕,學期間退學人數-因育嬰,學期間退學人數-因傷病,學期間退學人數-因工作需求,學期間退學人數-因經濟困難,學期間退學人數-因生涯規劃,學期間退學人數-其他(不含死亡)
106,2,私立,技專校院,1042,高苑科技大學,碩士班(日間),女,37,4,0,0,0,0,0,0,0,4,0,0,0
106,2,私立,技專校院,1042,高苑科技大學,碩士在職專班,女,62,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1043,大仁科技大學,學士班(日間),男,2167,44,3,2,16,0,0,0,0,1,1,3,3
106,2,私立,技專校院,1043,大仁科技大學,學士班(進修),男,680,41,0,0,5,1,0,0,0,0,0,2,0
106,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),男,38,5,0,0,0,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,男,85,1,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1043,大仁科技大學,學士班(日間),女,2420,34,2,0,14,1,0,0,0,2,0,2,2
106,2,私立,技專校院,1043,大仁科技大學,學士班(進修),女,1128,25,0,0,1,0,0,0,0,4,0,0,0
106,2,私立,技專校院,1043,大仁科技大學,碩士班(日間),女,29,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1043,大仁科技大學,碩士在職專班,女,68,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,五專,男,212,11,1,1,6,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),男,2283,80,9,0,15,39,0,0,1,6,1,0,2
106,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),男,77,9,0,0,1,7,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),男,116,9,3,0,0,4,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,男,47,5,1,0,0,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,五專,女,66,2,0,0,1,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,學士班(日間),女,1065,48,5,0,18,11,0,0,1,4,0,0,3
106,2,私立,技專校院,1044,聖約翰科技大學,學士班(進修),女,61,5,0,0,0,5,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),女,18,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1044,聖約翰科技大學,碩士在職專班,女,22,3,0,0,1,2,0,0,0,0,0,0,0
106,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),男,2794,106,26,0,19,20,0,0,0,0,0,4,18
106,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),男,1361,111,20,0,13,39,0,0,0,4,0,0,2
106,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),男,108,11,5,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,男,84,8,1,0,0,3,0,0,0,1,0,0,0
106,2,私立,技專校院,1045,嶺東科技大學,學士班(日間),女,4541,105,26,0,32,18,0,0,0,0,0,1,7
106,2,私立,技專校院,1045,嶺東科技大學,學士班(進修),女,1261,88,26,0,5,30,0,0,0,2,2,0,1
106,2,私立,技專校院,1045,嶺東科技大學,碩士班(日間),女,124,10,7,0,0,2,0,0,0,0,0,0,0
106,2,私立,技專校院,1045,嶺東科技大學,碩士在職專班,女,39,1,1,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1046,中國科技大學,學士班(日間),男,3697,103,21,0,33,35,0,0,0,0,1,0,0
106,2,私立,技專校院,1046,中國科技大學,學士班(進修),男,1104,82,16,0,6,40,0,0,0,4,0,0,0
106,2,私立,技專校院,1046,中國科技大學,碩士班(日間),男,89,7,1,0,1,4,0,0,0,0,0,0,0
106,2,私立,技專校院,1046,中國科技大學,碩士在職專班,男,32,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1046,中國科技大學,學士班(日間),女,5013,110,8,0,41,51,0,0,0,0,0,0,1
106,2,私立,技專校院,1046,中國科技大學,學士班(進修),女,953,40,6,0,5,20,0,0,0,4,2,0,0
106,2,私立,技專校院,1046,中國科技大學,碩士班(日間),女,67,3,0,0,0,2,0,0,0,0,0,0,0
106,2,私立,技專校院,1046,中國科技大學,碩士在職專班,女,14,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,學士班(日間),男,2234,67,12,0,11,37,0,0,0,1,0,0,6
106,2,私立,技專校院,1047,中臺科技大學,學士班(進修),男,771,39,3,0,7,26,0,0,0,1,1,1,0
106,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),男,48,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,男,41,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,博士班,男,18,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,學士班(日間),女,3626,64,3,0,21,36,0,0,0,1,0,0,3
106,2,私立,技專校院,1047,中臺科技大學,學士班(進修),女,1975,55,0,0,5,45,1,0,1,2,0,0,1
106,2,私立,技專校院,1047,中臺科技大學,碩士班(日間),女,90,2,0,0,1,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,碩士在職專班,女,202,4,0,0,0,3,0,0,0,1,0,0,0
106,2,私立,技專校院,1047,中臺科技大學,博士班,女,2,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1048,亞洲大學,學士班(日間),男,3778,113,28,0,28,39,0,0,0,2,1,0,0
106,2,私立,一般大學,1048,亞洲大學,學士班(進修),男,497,59,8,0,11,21,0,0,0,1,0,1,0
106,2,私立,一般大學,1048,亞洲大學,碩士班(日間),男,264,25,2,0,2,10,0,0,0,2,0,1,1
106,2,私立,一般大學,1048,亞洲大學,碩士在職專班,男,225,13,2,0,0,2,0,0,0,0,0,0,0
106,2,私立,一般大學,1048,亞洲大學,博士班,男,114,5,0,0,0,3,0,0,0,0,0,1,1
106,2,私立,一般大學,1048,亞洲大學,學士班(日間),女,6115,76,9,0,35,20,0,0,0,3,0,0,1
106,2,私立,一般大學,1048,亞洲大學,學士班(進修),女,554,37,3,0,8,15,0,0,0,1,0,1,0
106,2,私立,一般大學,1048,亞洲大學,碩士班(日間),女,336,17,1,0,1,11,0,0,0,0,0,0,0
106,2,私立,一般大學,1048,亞洲大學,碩士在職專班,女,172,1,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1048,亞洲大學,博士班,女,68,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1049,開南大學,學士班(日間),男,2761,138,32,0,31,34,0,0,0,2,0,0,1
106,2,私立,一般大學,1049,開南大學,學士班(進修),男,626,76,6,0,5,17,0,0,0,3,0,0,0
106,2,私立,一般大學,1049,開南大學,碩士班(日間),男,121,11,5,0,0,3,0,0,0,0,0,0,0
106,2,私立,一般大學,1049,開南大學,碩士在職專班,男,225,3,0,0,0,2,0,0,0,0,0,0,0
106,2,私立,一般大學,1049,開南大學,學士班(日間),女,2866,95,10,0,27,24,0,1,0,0,1,2,1
106,2,私立,一般大學,1049,開南大學,學士班(進修),女,513,39,3,0,6,8,1,0,0,0,1,0,0
106,2,私立,一般大學,1049,開南大學,碩士班(日間),女,100,11,4,0,0,1,0,0,0,0,0,1,1
106,2,私立,一般大學,1049,開南大學,碩士在職專班,女,118,3,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1050,佛光大學,學士班(日間),男,1447,46,1,0,18,0,0,0,0,0,0,0,3
106,2,私立,一般大學,1050,佛光大學,碩士班(日間),男,220,20,3,0,0,0,0,0,2,0,0,0,0
106,2,私立,一般大學,1050,佛光大學,碩士在職專班,男,109,8,0,0,0,0,0,0,0,1,0,0,1
106,2,私立,一般大學,1050,佛光大學,博士班,男,25,1,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1050,佛光大學,學士班(日間),女,1603,37,0,0,16,0,0,0,0,0,0,1,1
106,2,私立,一般大學,1050,佛光大學,碩士班(日間),女,309,16,1,0,0,0,0,0,1,2,0,2,2
106,2,私立,一般大學,1050,佛光大學,碩士在職專班,女,78,2,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1050,佛光大學,博士班,女,31,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,男,237,6,3,0,2,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),男,2471,45,6,0,18,8,0,0,0,1,0,0,4
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),男,843,96,6,0,10,58,0,0,0,7,0,0,0
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),男,27,4,1,0,0,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,男,28,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,五專,女,944,20,2,0,13,0,0,0,1,1,0,0,2
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(日間),女,6313,78,7,0,41,11,0,0,0,0,0,0,10
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,學士班(進修),女,1687,103,3,0,4,73,0,0,3,0,0,0,1
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士班(日間),女,91,6,0,0,0,5,0,0,0,1,0,0,0
106,2,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,碩士在職專班,女,92,6,0,0,0,6,0,0,0,0,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,二專(進修),男,38,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,學士班(日間),男,3386,150,23,0,22,51,0,0,1,11,3,3,14
106,2,私立,技專校院,1052,遠東科技大學,學士班(進修),男,465,31,9,0,0,15,0,0,0,5,0,0,1
106,2,私立,技專校院,1052,遠東科技大學,碩士班(日間),男,146,8,4,0,0,0,0,0,0,1,1,0,0
106,2,私立,技專校院,1052,遠東科技大學,碩士在職專班,男,28,2,1,0,0,0,0,0,0,1,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,二專(進修),女,2,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,學士班(日間),女,1918,65,10,0,17,24,0,0,0,2,1,1,2
106,2,私立,技專校院,1052,遠東科技大學,學士班(進修),女,199,8,0,0,1,5,0,0,0,2,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,碩士班(日間),女,64,2,0,0,0,1,0,0,0,1,0,0,0
106,2,私立,技專校院,1052,遠東科技大學,碩士在職專班,女,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),男,2243,87,31,0,17,20,0,0,0,3,0,0,3
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),男,561,55,11,0,1,6,0,0,0,0,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),男,101,13,2,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,男,12,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(日間),女,2635,59,4,0,19,16,0,0,0,1,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,學士班(進修),女,749,33,2,0,1,2,0,0,0,1,0,0,2
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士班(日間),女,116,9,1,0,0,2,0,0,0,0,0,0,0
106,2,私立,技專校院,1053,光宇學校財團法人元培醫事科技大學,碩士在職專班,女,20,2,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1054,景文科技大學,學士班(日間),男,2379,131,42,0,29,37,0,0,0,1,3,1,0
106,2,私立,技專校院,1054,景文科技大學,學士班(進修),男,861,67,8,0,6,26,0,0,1,3,1,0,0
106,2,私立,技專校院,1054,景文科技大學,碩士班(日間),男,41,5,0,0,1,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1054,景文科技大學,碩士在職專班,男,61,9,1,0,0,1,0,0,0,1,0,0,0
106,2,私立,技專校院,1054,景文科技大學,學士班(日間),女,2949,94,10,0,32,32,0,0,0,3,1,0,0
106,2,私立,技專校院,1054,景文科技大學,學士班(進修),女,952,49,6,0,2,14,0,0,1,2,0,1,0
106,2,私立,技專校院,1054,景文科技大學,碩士班(日間),女,20,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1054,景文科技大學,碩士在職專班,女,36,1,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),男,62,2,0,0,0,1,0,0,0,0,0,0,1
106,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),男,0,5,0,0,5,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1055,中華醫事科技大學,五專,男,573,33,2,4,8,2,0,0,0,2,1,0,14
106,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),男,1944,85,0,0,3,42,0,0,0,1,0,0,38
106,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),男,528,64,9,1,5,23,0,0,0,1,0,0,18
106,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),男,58,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,男,9,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1055,中華醫事科技大學,二專(日間),女,48,2,0,0,1,0,0,0,0,0,0,0,1
106,2,私立,技專校院,1055,中華醫事科技大學,二專(進修),女,0,2,0,0,2,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1055,中華醫事科技大學,五專,女,2096,53,2,3,7,8,0,0,0,2,0,0,31
106,2,私立,技專校院,1055,中華醫事科技大學,學士班(日間),女,2833,97,0,1,4,42,0,0,0,0,0,0,46
106,2,私立,技專校院,1055,中華醫事科技大學,學士班(進修),女,1026,101,2,2,7,50,0,0,0,0,1,0,15
106,2,私立,技專校院,1055,中華醫事科技大學,碩士班(日間),女,54,4,0,0,1,2,0,0,0,0,0,0,1
106,2,私立,技專校院,1055,中華醫事科技大學,碩士在職專班,女,9,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1056,東南科技大學,二專(日間),男,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1056,東南科技大學,學士班(日間),男,3705,168,16,18,26,89,0,0,0,2,2,0,1
106,2,私立,技專校院,1056,東南科技大學,學士班(進修),男,353,34,1,2,0,28,0,0,0,1,0,0,2
106,2,私立,技專校院,1056,東南科技大學,碩士班(日間),男,126,6,1,0,0,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1056,東南科技大學,碩士在職專班,男,48,2,0,0,0,1,0,0,0,0,0,0,1
106,2,私立,技專校院,1056,東南科技大學,二專(日間),女,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1056,東南科技大學,學士班(日間),女,1875,100,6,5,29,49,0,0,0,1,0,0,0
106,2,私立,技專校院,1056,東南科技大學,學士班(進修),女,95,10,1,1,0,7,0,0,0,0,0,0,1
106,2,私立,技專校院,1056,東南科技大學,碩士班(日間),女,29,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1056,東南科技大學,碩士在職專班,女,10,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),男,2769,80,20,0,25,29,0,0,0,3,1,1,1
106,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),男,524,45,4,1,0,33,0,0,2,2,0,0,3
106,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),男,35,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,男,35,3,0,0,0,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1057,德明財經科技大學,學士班(日間),女,4449,59,11,0,24,20,1,0,0,3,0,0,0
106,2,私立,技專校院,1057,德明財經科技大學,學士班(進修),女,562,21,0,1,0,18,0,0,0,1,0,0,1
106,2,私立,技專校院,1057,德明財經科技大學,碩士班(日間),女,19,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1057,德明財經科技大學,碩士在職專班,女,27,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),男,1824,63,3,0,11,10,0,0,0,1,0,0,5
106,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),男,608,27,2,0,3,12,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),男,106,19,0,0,0,3,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,男,25,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,男,11,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(日間),女,1390,52,3,0,13,11,0,0,0,0,0,0,5
106,2,私立,一般大學,1058,明道學校財團法人明道大學,學士班(進修),女,347,26,1,0,1,9,0,0,0,0,1,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士班(日間),女,100,19,0,0,0,3,0,0,0,0,0,0,1
106,2,私立,一般大學,1058,明道學校財團法人明道大學,碩士在職專班,女,49,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,一般大學,1058,明道學校財團法人明道大學,博士班,女,9,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,五專,男,730,23,9,1,4,7,0,0,0,1,0,0,0
106,2,私立,技專校院,1060,南開科技大學,學士班(日間),男,2154,60,8,0,13,25,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,學士班(進修),男,552,44,7,0,3,17,0,0,0,0,1,0,1
106,2,私立,技專校院,1060,南開科技大學,碩士班(日間),男,74,3,0,0,0,2,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,碩士在職專班,男,41,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,五專,女,176,4,1,1,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,學士班(日間),女,1079,31,2,0,11,12,0,0,0,1,0,0,0
106,2,私立,技專校院,1060,南開科技大學,學士班(進修),女,313,10,0,0,2,5,0,0,0,0,0,1,0
106,2,私立,技專校院,1060,南開科技大學,碩士班(日間),女,35,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1060,南開科技大學,碩士在職專班,女,63,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),男,2,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),男,3332,78,43,0,23,6,0,0,0,4,0,0,2
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),男,839,38,9,0,1,25,0,0,0,1,0,1,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),男,170,2,0,0,0,0,0,0,0,1,1,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,男,76,4,0,0,0,4,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,二專(進修),女,13,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(日間),女,1727,38,17,0,12,9,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,學士班(進修),女,297,10,1,0,2,6,0,0,0,1,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士班(日間),女,58,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1061,中華學校財團法人中華科技大學,碩士在職專班,女,24,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,二專(進修),男,9,3,0,0,0,2,0,0,0,0,1,0,0
106,2,私立,技專校院,1062,僑光科技大學,五專,男,1,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,學士班(日間),男,2569,76,20,0,27,15,0,0,0,3,1,2,0
106,2,私立,技專校院,1062,僑光科技大學,學士班(進修),男,2218,176,21,0,56,18,0,0,0,9,2,2,0
106,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),男,24,2,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,男,24,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,二專(進修),女,8,1,0,0,0,0,0,0,0,1,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,五專,女,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,學士班(日間),女,3980,59,11,0,23,8,0,0,0,3,0,2,0
106,2,私立,技專校院,1062,僑光科技大學,學士班(進修),女,1988,131,8,0,45,13,0,0,0,2,3,1,0
106,2,私立,技專校院,1062,僑光科技大學,碩士班(日間),女,26,1,0,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1062,僑光科技大學,碩士在職專班,女,9,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),男,1279,59,9,0,0,24,0,0,0,2,1,0,5
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),男,808,79,4,0,0,26,0,0,0,3,0,0,2
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),男,71,4,2,0,0,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,男,102,8,0,0,0,3,0,0,0,0,0,0,0
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(日間),女,1399,39,1,0,2,13,0,0,1,2,1,0,5
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,學士班(進修),女,789,49,1,0,1,9,0,0,0,0,0,0,4
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士班(日間),女,56,3,0,0,0,0,0,0,0,1,0,0,0
106,2,私立,技專校院,1063,廣亞學校財團法人育達科技大學,碩士在職專班,女,78,0,0,0,0,0,0,0,0,0,0,0,0
106,2,私立,技專校院,1064,美和學校財團法人美和科技大學,二專(進修),男,19,2,0,0,1,1,0,0,0,0,0,0,0
106,2,私立,技專校院,1064,美和學校財團法人美和科技大學,五專,男,217,11,1,1,3,3,0,0,0,0,0,1,1
106,2,私立,技專校院,1064,美和學校財團法人美和科技大學,學士班(日間),男,1478,72,10,0,11,27,0,0,0,3,0,2,1
