學年度,設立別,學校類別,學校統計處代碼,學校名稱,日間/進修,學制班別,當學年度各學制總量內核定新生招生名額(A),當學年度各學制新生保留入學資格人數(B),當學年度各學制總量內新生招生核定名額之實際註冊人數(C),當學年度各學制境外(新生)學生實際註冊人數(D),當學年度各學制新生註冊率(%)E=〔(C+D)/(A-B+D)〕*100％,當學年度各學制招生特色說明
111,私立,一般大學,1022,大同大學,在職,碩士班,59,0,52,0,88.14,大同大學向來以培養國家發展所需的科學家、工程師與事業經營者著稱。歷屆畢業校友眾多，於國內外企業公司、政府單位、學術機構等產官學各界，皆佔有重要地位。大同大學目前設有工程、電機資訊、經營、設計及國際五大學院，是一所以人文素養、品格教育與國際視野，為專業人才加值的綜合大學。大同大學以「建教合一、研究發展」治校理念推動產學合作，為國內產學合作型標竿大學，多次榮獲產學合作績優大學之榮譽，於2007、2009、2011、2013、2015、2018年度獲中國工程師學會評定為「產學合作績優單位」(得獎需隔年申請)。大同大學研究成果豐碩，師生經常獲邀於海內外各種知名期刊及相關學術研討會發表。在設計方面，大同大學為德國紅點設計獎評比中的亞太十大設計學校之一。本校培育之人才有極高的立即就業率，研究能量的優異表現與成果，更是領先國內許多公私立大學與科技大學。
111,私立,一般大學,1022,大同大學,日間,學士班(含四技),905,0,650,14,72.25,一、大同大學位居臺北市中心，校區緊鄰北美館及花博公園，步行可至民權西路、圓山及中山國小捷運站，生活機能完善，是有志向學者的理想學習環境。二、本校建校六十餘年來素以培養國家發展所需的科學家、設計師、工程師與事業經營者著稱，傑出校友遍佈產、官、學、研各領域。三、本校辦學績效優異，屢獲教育部高等教育深耕計劃經費補助，各系所皆通過教育部品保認證與工程及科技教育認證（IEET），並履獲中國工程師學會評選為「產學合作績優單位」。四、本校積極發展與海外姊妹校之雙向交流，並與國內外一流企業進行密切產學交流，培育務實致用人才。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,日間,五專,175,0,109,0,62.29,日間部招收公私立國民中學(含高中附設國中部)應屆、非應屆畢業生或具同等學歷（力）者入學，修業為期五年，修業期滿成績及格者，可取得副學士學位證書。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,日間,學士班(含四技),2662,0,2255,32,84.89,日間部招收技術型高級中等學校、普通型高級中等學校、綜合型高級中等學校畢業生或具同等學歷（力）考生入學，修業為期四年，修業期滿成績及格者，可取得學士學位證書。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,日間,二年制大學(二技),36,0,8,1,24.32,日間部招收專科學校（五專、二專）畢業生或具同等學歷（力）考生入學，修業為期二年，修業期滿成績及格者，可取得學士學位證書。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,日間,博士班,10,0,6,5,73.33,日間部招收具有碩士學位者，修業期限二至七年。應修學分數18學分（不含論文學分）以上。修畢應修課程，並通過資格審查及論文考核，授予博士學位。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,日間,碩士班,330,0,223,29,70.19,日間部招收大學校院及技術學院畢業生或具同等學力考生入學，修業期限一至四年。應修學分數（不含碩士論文學分）24學分以上。修畢應修課程，並提出論文通過考核，授予碩士學位。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,進修,學士班(含四技),745,0,417,0,55.97,進修部招收技術型高級中等學校、普通型高級中等學校、綜合型高級中等學校畢業生或具同等學歷（力）考生入學，修業為期四年，修業期滿成績及格者，可取得學士學位證書。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,進修,二年制大學(二技),135,0,97,0,71.85,進修部招收專科學校（五專、二專）畢業生或具同等學歷（力）考生入學，修業為期二年，修業期滿成績及格者，可取得學士學位證書。
111,私立,技專校院,1023,南臺學校財團法人南臺科技大學,在職,碩士班,171,0,134,0,78.36,進修部在職專班招收大學校院及技術學院畢業生或具同等學力考生入學，修業期限一至四年。應修學分數（不含碩士論文學分）24學分以上。修畢應修課程，並提出論文通過考核，授予碩士學位。
111,私立,技專校院,1024,崑山科技大學,日間,二專,0,0,0,12,100.00,學校定位為「教學與應用研究型」科技大學，榮獲教育部高教深耕計畫補助，每位學生平均受益經費為全國私立科大第一，更是臺南唯一獲得國際競爭力Global Taiwan研究中心的技職校院，並連續十二年獲教育部教學卓越計畫。現有工程學院、商業管理學院、創意媒體學院、民生應用學院及國際學院等五個學院，共20學系、3學位學程、13碩士班及1博士班。臨近臺南科學園區、路竹科學園區、高雄軟體園區等科技發展重鎮，在地緣環境利基下，依據其產業特性，發展「綠能科技」、「文化創意」、「智慧生活」和「智慧機械」四大特色教學與應用研究。
111,私立,技專校院,1024,崑山科技大學,日間,學士班(含四技),1325,0,859,377,72.62,學校定位為「教學與應用研究型」科技大學，榮獲教育部高教深耕計畫補助，每位學生平均受益經費為全國私立科大第一，更是臺南唯一獲得國際競爭力Global Taiwan研究中心的技職校院，並連續十二年獲教育部教學卓越計畫。現有工程學院、商業管理學院、創意媒體學院、民生應用學院及國際學院等五個學院，共20學系、3學位學程、13碩士班及1博士班。臨近臺南科學園區、路竹科學園區、高雄軟體園區等科技發展重鎮，在地緣環境利基下，依據其產業特性，發展「綠能科技」、「文化創意」、「智慧生活」和「智慧機械」四大特色教學與應用研究。
111,私立,技專校院,1024,崑山科技大學,日間,二年制大學(二技),0,0,0,9,100.00,學校定位為「教學與應用研究型」科技大學，榮獲教育部高教深耕計畫補助，每位學生平均受益經費為全國私立科大第一，更是臺南唯一獲得國際競爭力Global Taiwan研究中心的技職校院，並連續十二年獲教育部教學卓越計畫。現有工程學院、商業管理學院、創意媒體學院、民生應用學院及國際學院等五個學院，共20學系、3學位學程、13碩士班及1博士班。臨近臺南科學園區、路竹科學園區、高雄軟體園區等科技發展重鎮，在地緣環境利基下，依據其產業特性，發展「綠能科技」、「文化創意」、「智慧生活」和「智慧機械」四大特色教學與應用研究。
111,私立,技專校院,1024,崑山科技大學,日間,博士班,7,0,7,0,100.00,學校定位為「教學與應用研究型」科技大學，榮獲教育部高教深耕計畫補助，每位學生平均受益經費為全國私立科大第一，更是臺南唯一獲得國際競爭力Global Taiwan研究中心的技職校院，並連續十二年獲教育部教學卓越計畫。本博士班強調科技整合及實務性應用，尤其重視人才培訓與產業技術之研發工作相互結合。教師們在專利研發、產學合作、及教學表現上均獲多方的肯定及正面評價，科技部一般型及小產學研究計畫補助案通過總數量及成長率為私立相關技專校院第一名。本博士班將專門針對氫能、生質能、太陽能等先進能源技術進行深入的基礎及應用研究。
111,私立,技專校院,1024,崑山科技大學,日間,碩士班,130,0,120,18,93.24,學校定位為「教學與應用研究型」科技大學，榮獲教育部高教深耕計畫補助，每位學生平均受益經費為全國私立科大第一，更是臺南唯一獲得國際競爭力Global Taiwan研究中心的技職校院，並連續十二年獲教育部教學卓越計畫。現有工程學院、商業管理學院、創意媒體學院、民生應用學院及國際學院等五個學院，共20學系、3學位學程、13碩士班及1博士班。臨近臺南科學園區、路竹科學園區、高雄軟體園區等科技發展重鎮，在地緣環境利基下，依據其產業特性，發展「綠能科技」、「文化創意」、「智慧生活」和「智慧機械」四大特色教學與應用研究。
111,私立,技專校院,1024,崑山科技大學,進修,學士班(含四技),728,0,472,0,64.84,為配合家國終身學習與繼續教育之發展政策，發揮大學推廣教育功能，本校設立進修推廣處，除考量產業需求外，亦根據各學院系所之優秀師資、完整設備及發展潛力，規劃辦理推廣教育，以提供因工作或事業、家庭因素無法修讀大學日間部學位之高中、高職畢業人士，利用夜間修讀學士學位之機會。在課程設計上，以實務化與簡單化為原則：在教學方面，強調如何將所學運用於企業工作上， 產學合一， 提升學生的本職學能。通識課程及相關共同科目設計， 則以增進學生的生活智能，培養學生正面、樂觀進取的人生觀，以全人教育為目標。
