學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生小計,僑生男,僑生女,港澳生小計,港澳生男,港澳生女,僑生及港澳生數之在學比率(%)
107,私立,一般大學,1001,東海大學,02231010,哲學系,學士班(日間),3,1,2,7,6,1,4.50
107,私立,一般大學,1001,東海大學,02311005,外國語文學系,學士班(日間),4,0,4,9,5,4,3.00
107,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,學士班(日間),1,0,1,19,11,8,4.42
107,私立,一般大學,1001,東海大學,03111012,經濟學系,學士班(日間),0,0,0,1,0,1,0.15
107,私立,一般大學,1001,東海大學,03141014,社會學系,學士班(日間),2,0,2,6,5,1,1.69
107,私立,一般大學,1001,東海大學,04111018,會計學系,學士班(日間),0,0,0,7,5,2,1.39
107,私立,一般大學,1001,東海大學,04121024,財務金融學系,學士班(日間),4,3,1,2,2,0,1.19
107,私立,一般大學,1001,東海大學,04131019,企業管理學系,學士班(日間),11,5,6,7,4,3,2.49
107,私立,一般大學,1001,東海大學,04211027,法律學系,學士班(日間),1,0,1,0,0,0,0.20
107,私立,一般大學,1001,東海大學,05111028,生命科學系,學士班(日間),3,1,2,11,8,3,4.17
107,私立,一般大學,1001,東海大學,07141037,電機工程學系,學士班(日間),0,0,0,2,2,0,0.68
107,私立,一般大學,1001,東海大學,07141039,資訊工程學系,學士班(日間),3,3,0,14,13,1,3.24
107,私立,一般大學,1001,東海大學,07311048,建築學系,學士班(日間),2,1,1,8,5,3,5.41
107,私立,一般大學,1001,東海大學,01111001,教育研究所,碩士班(日間),1,0,1,0,0,0,2.27
107,私立,一般大學,1001,東海大學,02152058,表演藝術與創作碩士學位學程,碩士班(日間),0,0,0,1,1,0,8.33
107,私立,一般大學,1001,東海大學,02322004,中國文學系,碩士班(日間),2,1,1,1,0,1,7.14
107,私立,一般大學,1001,東海大學,03121013,政治學系,碩士班(日間),0,0,0,1,1,0,4.00
107,私立,一般大學,1001,東海大學,02131002,美術學系,碩士班(日間),0,0,0,1,1,0,1.85
107,私立,一般大學,1001,東海大學,02151003,音樂學系,碩士班(日間),1,0,1,1,1,0,3.33
107,私立,一般大學,1001,東海大學,02231010,哲學系,碩士班(日間),1,0,1,1,1,0,7.41
107,私立,一般大學,1001,東海大學,02311007,日本語言文化學系,碩士班(日間),0,0,0,1,0,1,5.00
107,私立,一般大學,1001,東海大學,03111012,經濟學系,碩士班(日間),0,0,0,1,1,0,7.14
107,私立,一般大學,1001,東海大學,03141014,社會學系,碩士班(日間),2,1,1,0,0,0,6.67
107,私立,一般大學,1001,東海大學,04131019,企業管理學系,碩士班(日間),0,0,0,1,1,0,1.79
107,私立,一般大學,1001,東海大學,05111028,生命科學系,碩士班(日間),0,0,0,3,2,1,16.67
107,私立,一般大學,1001,東海大學,07311048,建築學系,碩士班(日間),0,0,0,1,1,0,1.69
107,私立,一般大學,1002,輔仁大學,02122078,應用美術學系,學士班(日間),5,0,5,10,2,8,5.15
107,私立,一般大學,1002,輔仁大學,02151034,音樂學系,學士班(日間),5,2,3,7,4,3,6.52
107,私立,一般大學,1002,輔仁大學,02211019,宗教學系,學士班(日間),3,2,1,3,3,0,2.51
107,私立,一般大學,1002,輔仁大學,02221074,歷史學系,學士班(日間),7,5,2,29,26,3,6.99
107,私立,一般大學,1002,輔仁大學,02231037,哲學系,學士班(日間),0,0,0,25,22,3,5.45
107,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,學士班(日間),3,1,2,6,1,5,3.30
107,私立,一般大學,1002,輔仁大學,02311021,法國語文學系,學士班(日間),3,1,2,4,2,2,2.50
107,私立,一般大學,1002,輔仁大學,02311033,英國語文學系,學士班(日間),2,0,2,8,4,4,3.55
107,私立,一般大學,1002,輔仁大學,03111055,經濟學系,學士班(日間),4,1,3,17,12,5,4.23
107,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,學士班(日間),9,2,7,9,4,5,6.43
107,私立,一般大學,1002,輔仁大學,03222065,圖書資訊學系,學士班(日間),1,0,1,11,3,8,5.02
107,私立,一般大學,1002,輔仁大學,05111011,生命科學系,學士班(日間),9,5,4,9,4,5,4.10
107,私立,一般大學,1002,輔仁大學,05411073,數學系,學士班(日間),0,0,0,1,0,1,0.24
107,私立,一般大學,1002,輔仁大學,06131058,資訊工程學系,學士班(日間),2,2,0,3,3,0,1.05
107,私立,一般大學,1002,輔仁大學,07312052,景觀設計學系,學士班(日間),1,1,0,4,2,2,2.00
107,私立,一般大學,1002,輔仁大學,09121085,醫學系,學士班(日間),14,5,9,3,3,0,5.61
107,私立,一般大學,1002,輔仁大學,09191004,公共衛生學系,學士班(日間),0,0,0,4,2,2,1.67
107,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,學士班(日間),0,0,0,6,1,5,2.30
107,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,學士班(日間),2,1,1,11,7,4,4.64
107,私立,一般大學,1002,輔仁大學,02211019,宗教學系,博士班,0,0,0,1,0,1,2.27
107,私立,一般大學,1002,輔仁大學,02151034,音樂學系,碩士班(日間),1,1,0,0,0,0,1.41
107,私立,一般大學,1002,輔仁大學,02211019,宗教學系,碩士班(日間),1,1,0,3,1,2,9.76
107,私立,一般大學,1002,輔仁大學,02221074,歷史學系,碩士班(日間),1,1,0,2,1,1,7.50
107,私立,一般大學,1002,輔仁大學,02231037,哲學系,碩士班(日間),1,1,0,1,1,0,8.70
107,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所翻譯學碩士班,碩士班(日間),2,0,2,1,0,1,3.80
107,私立,一般大學,1002,輔仁大學,02311016,西班牙語文學系,碩士班(日間),1,0,1,0,0,0,4.55
107,私立,一般大學,1002,輔仁大學,02322003,中國文學系,碩士班(日間),0,0,0,4,3,1,11.76
107,私立,一般大學,1002,輔仁大學,03131007,心理學系,碩士班(日間),1,0,1,0,0,0,1.25
107,私立,一般大學,1002,輔仁大學,03131081,臨床心理學系,碩士班(日間),1,1,0,0,0,0,2.00
107,私立,一般大學,1002,輔仁大學,03221051,博物館學研究所,碩士班(日間),0,0,0,2,0,2,3.70
107,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系金融碩士班,碩士班(日間),1,1,0,0,0,0,1.85
107,私立,一般大學,1002,輔仁大學,04131015,企業管理學系管理學碩士班,碩士班(日間),1,1,0,0,0,0,1.35
107,私立,一般大學,1002,輔仁大學,05421049,統計資訊學系,學士班(日間),0,0,0,5,3,2,1.15
107,私立,一般大學,1002,輔仁大學,06131059,資訊管理學系,學士班(日間),7,7,0,11,8,3,3.85
107,私立,一般大學,1002,輔仁大學,06199086,醫學資訊與創新應用學士學位學程,學士班(日間),1,1,0,0,0,0,0.85
107,私立,一般大學,1002,輔仁大學,07141064,電機工程學系,學士班(日間),1,1,0,2,1,1,0.70
107,私立,一般大學,1002,輔仁大學,07211035,食品科學系,學士班(日間),5,2,3,2,1,1,2.69
107,私立,一般大學,1002,輔仁大學,09131088,護理學系,學士班(日間),1,0,1,18,9,9,4.56
107,私立,一般大學,1002,輔仁大學,09152084,職能治療學系,學士班(日間),5,1,4,10,5,5,6.12
107,私立,一般大學,1002,輔仁大學,09199018,呼吸治療學系,學士班(日間),2,0,2,6,3,3,5.06
107,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,學士班(日間),6,2,4,6,3,3,2.54
107,私立,一般大學,1002,輔仁大學,10141089,體育學系,學士班(日間),1,1,0,15,13,2,2.19
107,私立,一般大學,1002,輔仁大學,02231037,哲學系,博士班,1,1,0,1,1,0,4.26
107,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所比較文學與跨文化研究博士班,博士班,1,0,1,0,0,0,2.27
107,私立,一般大學,1002,輔仁大學,05191036,食品營養博士學位學程,博士班,1,1,0,0,0,0,3.85
107,私立,一般大學,1002,輔仁大學,09161091,生技醫藥博士學位學程,博士班,1,1,0,0,0,0,33.33
107,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,碩士班(日間),1,1,0,0,0,0,1.61
107,私立,一般大學,1002,輔仁大學,02299060,跨文化研究所語言學碩士班,碩士班(日間),1,0,1,0,0,0,3.57
107,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,碩士班(日間),0,0,0,1,0,1,3.23
107,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,碩士班(日間),0,0,0,1,0,1,6.25
107,私立,一般大學,1002,輔仁大學,03211002,大眾傳播學研究所,碩士班(日間),0,0,0,1,0,1,1.30
107,私立,一般大學,1002,輔仁大學,04131044,國際經營管理碩士學位學程,碩士班(日間),3,1,2,0,0,0,8.82
107,私立,一般大學,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,學士班(日間),0,0,0,1,1,0,0.89
107,私立,一般大學,1002,輔仁大學,02125082,織品服裝學系,學士班(日間),15,3,12,6,1,5,2.04
107,私立,一般大學,1002,輔仁大學,02211006,天主教研修學士學位學程,學士班(日間),0,0,0,1,1,0,2.50
107,私立,一般大學,1002,輔仁大學,02311009,日本語文學系,學士班(日間),5,2,3,7,3,4,2.42
107,私立,一般大學,1002,輔仁大學,02311057,義大利語文學系,學士班(日間),1,0,1,5,1,4,2.25
107,私立,一般大學,1002,輔仁大學,02311072,德語語文學系,學士班(日間),3,1,2,7,6,1,3.65
107,私立,一般大學,1002,輔仁大學,02322003,中國文學系,學士班(日間),2,2,0,18,8,10,4.18
107,私立,一般大學,1002,輔仁大學,03131007,心理學系,學士班(日間),7,4,3,3,3,0,3.58
107,私立,一般大學,1002,輔仁大學,03141023,社會學系,學士班(日間),2,1,1,5,4,1,2.83
107,私立,一般大學,1002,輔仁大學,03212053,新聞傳播學系,學士班(日間),7,2,5,8,6,2,5.19
107,私立,一般大學,1002,輔仁大學,03213070,影像傳播學系,學士班(日間),14,1,13,16,9,7,10.24
107,私立,一般大學,1002,輔仁大學,04111054,會計學系,學士班(日間),3,1,2,9,6,3,2.33
107,私立,一般大學,1002,輔仁大學,04121027,金融與國際企業學系,學士班(日間),11,6,5,11,10,1,4.14
107,私立,一般大學,1002,輔仁大學,04131015,企業管理學系,學士班(日間),17,11,6,13,9,4,3.97
107,私立,一般大學,1002,輔仁大學,04143069,廣告傳播學系,學士班(日間),8,1,7,7,3,4,5.75
107,私立,一般大學,1002,輔仁大學,04211020,法律學系,學士班(日間),0,0,0,3,3,0,0.62
107,私立,一般大學,1002,輔仁大學,05191080,營養科學系,學士班(日間),6,0,6,3,2,1,3.61
107,私立,一般大學,1002,輔仁大學,05311005,化學系,學士班(日間),0,0,0,3,3,0,0.66
107,私立,一般大學,1002,輔仁大學,05331022,物理學系,學士班(日間),0,0,0,1,1,0,0.24
107,私立,一般大學,1002,輔仁大學,05111011,生命科學系,碩士班(日間),1,0,1,0,0,0,4.17
107,私立,一般大學,1002,輔仁大學,05191080,營養科學系,碩士班(日間),0,0,0,1,1,0,2.17
107,私立,一般大學,1002,輔仁大學,09221017,兒童與家庭學系,碩士班(日間),1,0,1,1,0,1,4.08
107,私立,一般大學,1002,輔仁大學,09231024,社會工作學系,碩士班(日間),1,1,0,0,0,0,2.04
107,私立,一般大學,1002,輔仁大學,10131075,餐旅管理學系,碩士班(日間),0,0,0,1,0,1,2.56
107,私立,一般大學,1003,東吳大學,02151001,音樂學系,學士班(日間),6,1,5,5,4,1,4.31
107,私立,一般大學,1003,東吳大學,02322002,中國文學系,學士班(日間),2,0,2,33,15,18,4.62
107,私立,一般大學,1003,東吳大學,03121009,政治學系,學士班(日間),1,0,1,13,13,0,3.04
107,私立,一般大學,1003,東吳大學,03131011,心理學系,學士班(日間),9,4,5,15,7,8,7.95
107,私立,一般大學,1003,東吳大學,03141010,社會學系,學士班(日間),1,0,1,20,8,12,4.50
107,私立,一般大學,1003,東吳大學,04111015,會計學系,學士班(日間),3,1,2,10,3,7,1.28
107,私立,一般大學,1003,東吳大學,04121027,財務工程與精算數學系,學士班(日間),6,4,2,1,0,1,0.99
107,私立,一般大學,1003,東吳大學,04131016,企業管理學系,學士班(日間),13,9,4,16,12,4,3.03
107,私立,一般大學,1003,東吳大學,04141019,國際經營與貿易學系,學士班(日間),9,7,2,17,8,9,4.81
107,私立,一般大學,1003,東吳大學,04199031,巨量資料管理學院學士學位學程,學士班(日間),2,2,0,1,1,0,0.84
107,私立,一般大學,1003,東吳大學,05122022,微生物學系,學士班(日間),2,0,2,3,3,0,2.24
107,私立,一般大學,1003,東吳大學,05411025,數學系,學士班(日間),0,0,0,1,0,1,0.50
107,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,學士班(日間),2,2,0,6,5,1,1.72
107,私立,一般大學,1003,東吳大學,02322002,中國文學系,博士班,0,0,0,2,0,2,5.26
107,私立,一般大學,1003,東吳大學,02231007,哲學系,碩士班(日間),0,0,0,2,2,0,7.41
107,私立,一般大學,1003,東吳大學,03131011,心理學系,碩士班(日間),0,0,0,1,0,1,1.09
107,私立,一般大學,1003,東吳大學,02312004,英文學系翻譯碩士班,碩士班(日間),0,0,0,1,0,1,5.00
107,私立,一般大學,1003,東吳大學,02322002,中國文學系,碩士班(日間),0,0,0,2,2,0,3.85
107,私立,一般大學,1003,東吳大學,03121009,政治學系,碩士班(日間),1,1,0,1,0,1,4.26
107,私立,一般大學,1003,東吳大學,03141010,社會學系,碩士班(日間),0,0,0,1,0,1,3.85
107,私立,一般大學,1003,東吳大學,03199013,人權碩士學位學程,碩士班(日間),0,0,0,1,0,1,4.55
107,私立,一般大學,1003,東吳大學,04111015,會計學系,碩士班(日間),0,0,0,1,1,0,1.56
107,私立,一般大學,1003,東吳大學,05311023,化學系,碩士班(日間),1,0,1,0,0,0,6.25
107,私立,一般大學,1003,東吳大學,06131028,資訊管理學系,碩士班(日間),0,0,0,1,1,0,2.70
107,私立,一般大學,1003,東吳大學,02221006,歷史學系,學士班(日間),4,1,3,18,11,7,8.37
107,私立,一般大學,1003,東吳大學,02231007,哲學系,學士班(日間),2,0,2,32,21,11,13.33
107,私立,一般大學,1003,東吳大學,02311004,英文學系,學士班(日間),6,4,2,23,5,18,3.77
107,私立,一般大學,1003,東吳大學,02311005,日本語文學系,學士班(日間),8,3,5,41,17,24,5.94
107,私立,一般大學,1003,東吳大學,02311012,德國文化學系,學士班(日間),3,0,3,6,3,3,3.46
107,私立,一般大學,1003,東吳大學,03111008,經濟學系,學士班(日間),1,1,0,4,3,1,0.69
107,私立,一般大學,1003,東吳大學,04211021,法律學系,學士班(日間),3,2,1,6,4,2,0.72
107,私立,一般大學,1003,東吳大學,05331024,物理學系,學士班(日間),0,0,0,1,1,0,0.51
107,私立,一般大學,1003,東吳大學,09231030,社會工作學系,學士班(日間),3,0,3,42,23,19,8.09
107,私立,一般大學,1003,東吳大學,09231030,社會工作學系,碩士班(日間),0,0,0,1,0,1,1.27
107,私立,一般大學,1004,中原大學,02122055,設計學院社會設計學士學位學程,學士班(日間),0,0,0,2,1,1,25.00
107,私立,一般大學,1004,中原大學,02124009,室內設計學系,學士班(日間),42,12,30,49,22,27,24.46
107,私立,一般大學,1004,中原大學,04111013,會計學系,學士班(日間),1,0,1,3,2,1,0.57
107,私立,一般大學,1004,中原大學,04121019,財務金融學系,學士班(日間),3,1,2,10,9,1,2.54
107,私立,一般大學,1004,中原大學,04131014,企業管理學系,學士班(日間),15,10,5,46,27,19,6.41
107,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,學士班(日間),32,17,15,8,4,4,7.97
107,私立,一般大學,1004,中原大學,04199020,商學院學士學位學程,學士班(日間),1,0,1,1,1,0,10.53
107,私立,一般大學,1004,中原大學,04212021,財經法律學系,學士班(日間),0,0,0,1,1,0,0.19
107,私立,一般大學,1004,中原大學,05311023,化學系,學士班(日間),1,0,1,0,0,0,0.22
107,私立,一般大學,1004,中原大學,06131028,資訊管理學系,學士班(日間),8,6,2,6,5,1,3.07
107,私立,一般大學,1004,中原大學,07111037,化學工程學系,學士班(日間),2,2,0,1,1,0,0.44
107,私立,一般大學,1004,中原大學,07121042,環境工程學系,學士班(日間),0,0,0,3,3,0,1.39
107,私立,一般大學,1004,中原大學,07141031,資訊工程學系,學士班(日間),3,3,0,18,18,0,4.44
107,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,學士班(日間),1,0,1,5,3,2,1.41
107,私立,一般大學,1004,中原大學,07311046,建築學系,學士班(日間),8,6,2,13,10,3,6.12
107,私立,一般大學,1004,中原大學,07312047,景觀學系,學士班(日間),4,2,2,10,4,6,5.71
107,私立,一般大學,1004,中原大學,04141018,國際經營與貿易學系,碩士班(日間),2,1,1,0,0,0,9.09
107,私立,一般大學,1004,中原大學,07111037,化學工程學系,碩士班(日間),1,0,1,0,0,0,1.06
107,私立,一般大學,1004,中原大學,07112038,奈米科技碩士學位學程,碩士班(日間),0,0,0,1,1,0,9.09
107,私立,一般大學,1004,中原大學,07193043,生物醫學工程學系,碩士班(日間),0,0,0,1,1,0,1.28
107,私立,一般大學,1004,中原大學,02112008,商業設計學系,碩士班(日間),0,0,0,1,0,1,4.35
107,私立,一般大學,1004,中原大學,02122010,文化創意設計碩士學位學程,碩士班(日間),1,0,1,0,0,0,5.00
