學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別(108.12新增),國家(地區)區域別(108.12新增),畢業境外生總人數小計,畢業境外生總人數男,畢業境外生總人數女,畢業外國學生小計,畢業外國學生男,畢業外國學生女,畢業僑生小計,畢業僑生男,畢業僑生女,畢業港澳生小計,畢業港澳生男,畢業港澳生女,畢業大陸地區來臺學位生小計,畢業大陸地區來臺學位生男,畢業大陸地區來臺學位生女
111,私立,技專校院,1030,龍華科技大學,學士班(日間),香港,港澳,14,10,4,0,0,0,0,0,0,14,10,4,0,0,0
111,私立,技專校院,1030,龍華科技大學,學士班(日間),烏克蘭,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1030,龍華科技大學,碩士班(日間),馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1030,龍華科技大學,碩士班(日間),越南社會主義共和國,東協,20,4,16,20,4,16,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1031,輔英科技大學,學士班(日間),馬來西亞,東協,4,1,3,1,0,1,3,1,2,0,0,0,0,0,0
111,私立,技專校院,1031,輔英科技大學,學士班(日間),越南社會主義共和國,東協,29,7,22,20,6,14,9,1,8,0,0,0,0,0,0
111,私立,技專校院,1031,輔英科技大學,學士班(日間),香港,港澳,4,2,2,0,0,0,0,0,0,4,2,2,0,0,0
111,私立,技專校院,1031,輔英科技大學,學士班(日間),澳門,港澳,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0
111,私立,技專校院,1031,輔英科技大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1031,輔英科技大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),緬甸,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),日本,其他亞洲地區,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),馬來西亞,東協,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),菲律賓共和國,東協,73,20,53,73,20,53,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),越南社會主義共和國,東協,234,135,99,233,134,99,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),香港,港澳,4,3,1,0,0,0,0,0,0,4,3,1,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),蒙古國,其他亞洲地區,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),烏干達共和國,非洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,學士班(日間),史瓦帝尼王國,非洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),菲律賓共和國,東協,13,9,4,13,9,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),越南社會主義共和國,東協,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1032,明新學校財團法人明新科技大學,碩士班(日間),尼加拉瓜,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),孟加拉人民共和國,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),印度尼西亞共和國,東協,4,2,2,0,0,0,4,2,2,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),日本,其他亞洲地區,16,4,12,16,4,12,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),馬來西亞,東協,27,11,16,3,2,1,24,9,15,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),香港,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),澳門,港澳,3,2,1,0,0,0,0,0,0,3,2,1,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),蒙古國,其他亞洲地區,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,學士班(日間),坦尚尼亞聯合共和國,非洲,10,4,6,10,4,6,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),印度,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),香港,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),坦尚尼亞聯合共和國,非洲,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1033,長榮大學,博士班,越南社會主義共和國,東協,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),印度尼西亞共和國,東協,5,0,5,2,0,2,3,0,3,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),日本,其他亞洲地區,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),馬來西亞,東協,60,32,28,14,9,5,46,23,23,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),汶萊和平之國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),香港,港澳,14,8,6,0,0,0,0,0,0,14,8,6,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),澳門,港澳,6,2,4,0,0,0,0,0,0,6,2,4,0,0,0
111,私立,技專校院,1034,弘光科技大學,學士班(日間),加拿大,北美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,碩士班(日間),馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1034,弘光科技大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),日本,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),馬來西亞,東協,21,6,15,7,2,5,14,4,10,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),香港,港澳,7,3,4,0,0,0,0,0,0,7,3,4,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),澳門,港澳,16,7,9,0,0,0,0,0,0,16,7,9,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),紐西蘭,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),葡萄牙共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),加拿大,北美洲,3,1,2,0,0,0,3,1,2,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),聖文森(及格瑞那丁),中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),美國,北美洲,5,4,1,2,2,0,3,2,1,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,學士班(日間),大陸地區,大陸地區,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),印度尼西亞共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),馬來西亞,東協,5,1,4,2,0,2,3,1,2,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),巴基斯坦,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),越南社會主義共和國,東協,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),香港,港澳,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),澳門,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),甘比亞共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),馬拉威共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),聖文森(及格瑞那丁),中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,碩士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1035,中國醫藥大學,博士班,印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,博士班,印度尼西亞共和國,東協,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,博士班,菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,博士班,越南社會主義共和國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1035,中國醫藥大學,博士班,馬拉威共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),印度尼西亞共和國,東協,22,20,2,19,19,0,3,1,2,0,0,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),馬來西亞,東協,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),巴基斯坦,南亞,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),越南社會主義共和國,東協,16,6,10,16,6,10,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1036,健行學校財團法人健行科技大學,碩士班(日間),越南社會主義共和國,東協,11,7,4,11,7,4,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),緬甸,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),印度尼西亞共和國,東協,37,27,10,0,0,0,37,27,10,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),馬來西亞,東協,7,5,2,1,1,0,6,4,2,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),泰國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),越南社會主義共和國,東協,55,14,41,2,0,2,53,14,39,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),挪威王國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,學士班(日間),瑞士聯邦,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1037,正修學校財團法人正修科技大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),印度尼西亞共和國,東協,9,2,7,7,1,6,2,1,1,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),馬來西亞,東協,26,16,10,26,16,10,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),泰國,東協,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),越南社會主義共和國,東協,14,3,11,14,3,11,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),香港,港澳,9,3,6,0,0,0,0,0,0,9,3,6,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,學士班(日間),奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1038,萬能學校財團法人萬能科技大學,碩士班(日間),馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),印度,南亞,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),印度尼西亞共和國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),馬來西亞,東協,8,2,6,2,0,2,6,2,4,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),越南社會主義共和國,東協,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),香港,港澳,12,6,6,0,0,0,0,0,0,12,6,6,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,學士班(日間),大陸地區,大陸地區,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
111,私立,一般大學,1039,玄奘大學,碩士班(日間),印度,南亞,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,碩士班(日間),馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1039,玄奘大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,一般大學,1039,玄奘大學,碩士班(日間),大陸地區,大陸地區,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
111,私立,技專校院,1040,建國科技大學,學士班(日間),緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1040,建國科技大學,學士班(日間),印度尼西亞共和國,東協,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1040,建國科技大學,學士班(日間),越南社會主義共和國,東協,34,23,11,34,23,11,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1040,建國科技大學,學士班(日間),香港,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
111,私立,技專校院,1040,建國科技大學,學士班(日間),蒙古國,其他亞洲地區,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),印度,南亞,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),印度尼西亞共和國,東協,15,10,5,14,10,4,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),巴基斯坦,南亞,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),泰國,東協,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),越南社會主義共和國,東協,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),加拿大,北美洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,碩士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,私立,技專校院,1041,明志科技大學,博士班,印度,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1041,明志科技大學,博士班,衣索比亞聯邦民主共和國,非洲,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),緬甸,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),印度尼西亞共和國,東協,61,37,24,55,34,21,6,3,3,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),日本,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),馬來西亞,東協,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),菲律賓共和國,東協,79,39,40,79,39,40,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),斯里蘭卡民主社會主義共和國,南亞,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),越南社會主義共和國,東協,82,32,50,80,32,48,2,0,2,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),柬埔寨王國,東協,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),聖露西亞,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1042,台鋼學校財團法人台鋼科技大學,碩士班(日間),聖克里斯多福及尼維斯,中南美洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1043,大仁科技大學,學士班(日間),馬來西亞,東協,8,3,5,3,2,1,5,1,4,0,0,0,0,0,0
111,私立,技專校院,1043,大仁科技大學,學士班(日間),越南社會主義共和國,東協,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0
111,私立,技專校院,1043,大仁科技大學,學士班(日間),香港,港澳,23,8,15,0,0,0,0,0,0,23,8,15,0,0,0
111,私立,技專校院,1043,大仁科技大學,學士班(日間),澳門,港澳,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,學士班(日間),印度尼西亞共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,學士班(日間),馬來西亞,東協,34,20,14,34,20,14,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,學士班(日間),越南社會主義共和國,東協,9,7,2,9,7,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,學士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,學士班(日間),大陸地區,大陸地區,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1
111,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),馬來西亞,東協,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1044,聖約翰科技大學,碩士班(日間),香港,港澳,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
111,私立,技專校院,1045,嶺東科技大學,學士班(日間),馬來西亞,東協,12,5,7,9,4,5,3,1,2,0,0,0,0,0,0
111,私立,技專校院,1045,嶺東科技大學,學士班(日間),大陸地區,大陸地區,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),印度尼西亞共和國,東協,4,4,0,3,3,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),日本,其他亞洲地區,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),馬來西亞,東協,23,18,5,19,15,4,4,3,1,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),菲律賓共和國,東協,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),越南社會主義共和國,東協,15,1,14,13,1,12,2,0,2,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),香港,港澳,7,2,5,0,0,0,0,0,0,7,2,5,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),澳門,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1046,中國科技大學,學士班(日間),大陸地區,大陸地區,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3
111,私立,技專校院,1046,中國科技大學,碩士班(日間),馬來西亞,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,碩士班(日間),越南社會主義共和國,東協,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1046,中國科技大學,碩士班(日間),香港,港澳,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
111,私立,技專校院,1047,中臺科技大學,二專(日間),越南社會主義共和國,東協,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1047,中臺科技大學,學士班(日間),馬來西亞,東協,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0
111,私立,技專校院,1047,中臺科技大學,學士班(日間),越南社會主義共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,技專校院,1047,中臺科技大學,碩士班(日間),阿根廷,中南美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),印度尼西亞共和國,東協,23,6,17,23,6,17,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),日本,其他亞洲地區,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),馬來西亞,東協,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),越南社會主義共和國,東協,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),香港,港澳,12,5,7,0,0,0,0,0,0,12,5,7,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),蒙古國,其他亞洲地區,18,7,11,18,7,11,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),南非共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),美國,北美洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,學士班(日間),大陸地區,大陸地區,11,6,5,0,0,0,0,0,0,0,0,0,11,6,5
111,私立,一般大學,1048,亞洲大學,碩士班(日間),印度,南亞,5,3,2,5,3,2,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,碩士班(日間),印度尼西亞共和國,東協,10,6,4,10,6,4,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,碩士班(日間),馬來西亞,東協,3,3,0,2,2,0,1,1,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,碩士班(日間),菲律賓共和國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
111,私立,一般大學,1048,亞洲大學,碩士班(日間),泰國,東協,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
