學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,日間/進修,學制班別,當學年度總量內核定新生招生名額(A),當學年度新生保留入學資格人數(B),當學年度總量內新生招生核定名額之實際註冊人數(C),當學年度各學系境外(新生)學生實際註冊人數 (E),當學年度新生註冊率(%)D=〔(C+E)/(A-B+E)〕＊100％,當學年度系所招生特色說明,當學年度招生特色說明資訊網
114,私立,一般大學,1019,高雄醫學大學,09141036,醫學檢驗生物技術學系,日間,學士班(含四技),40,0,37,0,92.50,"一、本學系學士班之教育目標主要為培養全方位醫學檢驗與生物技術專業人才,兼備人文素養與醫療關懷,學生能自我學習,具備團隊合作的能力。二、畢業生通過國家考試後可取得醫事檢驗師的專業證照。學科涵蓋基因診斷、生化、血液、血庫、微生物、病毒、免疫、細胞遺傳、鏡檢、毒物鑑定…等檢驗醫學。三、本學系教師致力跨域生物醫學研究,特色為「質譜醫學技術」、「抗體基因工程」、「生醫試劑製藥」,多次獲得國內外競賽大獎、專利及技轉金。四、本學系著重培養自我學習與解決問題的能力,學生可以競爭「海外研究見習」機會,以增進研發能力與提升國際視野。",https://mlsb.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09141036,醫學檢驗生物技術學系,日間,碩士班,11,0,10,0,90.91,"一、本學系碩士班教育目標主要為培育高階醫檢專業人才、具備邏輯思維與創新研發的人才。二、本學系教師研究發展的方向包括奈米生醫技術、微流體技術、重金屬與生物標記檢測、細菌抗藥性之研究、癌症之機轉與治療、生物標記開發、皮膚相關疾病、脂質科學。三、本學系教師致力跨域生物醫學研究,特色為「質譜醫學技術」、「抗體基因工程」、「生醫試劑製藥」,多次獲得國內外競賽大獎、專利及技轉金。四、本學系著重培養自我學習與解決問題的能力,學生可以競爭「海外研究見習」機會,以增進研發能力與提升國際視野。",https://mlsb.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09141036,醫學檢驗生物技術學系,日間,博士班,1,0,1,0,100.00,"一、本學系博士班之教育目標主要為培育具獨立、多元思考及創新能力之醫學與醫檢生技之師資與高階研發、管理人才。二、本學系教師研究發展的方向包括奈米生醫技術、微流體技術、重金屬與生物標記檢測、細菌抗藥性之研究、癌症之機轉與治療、生物標記開發、皮膚相關疾病、脂質科學。三、本學系教師致力跨域生物醫學研究,特色為「質譜醫學技術」、「抗體基因工程」、「生醫試劑製藥」,多次獲得國內外競賽大獎、專利及技轉金。四、本學系著重培養自我學習與解決問題的能力,學生可以競爭「海外研究見習」機會,以增進研發能力與提升國際視野。",https://mlsb.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,日間,學士班(含四技),40,0,38,1,95.12,"一、宗旨為促進醫學放射技術與相關科學的發展,並培養醫學影像及放射技術人員和研究人才的教學單位,畢業生通過國家考試後可取得醫事放射師的證照。其教育目標：（一）專業知識傳授。（二）臨床技能訓練。（三）獨立思考分析。（四）團隊合作協調。（五）人文素養與社會關懷。（六）學術研究應用。（七）國際視野培養。二、學習上,四年級學生可選擇在本校附設醫院或國內其他醫學中心進行臨床實習,以期理論與實際臨床應用配合,讓學生提早接觸實作經驗,以培養良好之工作態度及促進成長。三、在未來發展上,可區分為升學及就業。繼續進修的管道有本學系碩士班、國內外醫學影像與放射科學相關之研究所。選擇就業可投入各醫療機構擔任醫療人員、醫學科技研發之人員、以及醫療儀器專業技術人員等。亦可報考公務人員特種考試關務人員考試,擔任公職。本學系亦舉辦多項學術性及系學會活動。",https://mrt.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,日間,碩士班,6,0,4,0,66.67,"一、宗旨為促進醫學放射技術與相關科學的發展,並培養醫學影像及放射技術人員和研究人才的教學單位。其教育目標：（一）專業知識傳授。（二）學術研究應用。（三）獨立思考分析。（四）國際視野與專業倫理。二、本學系有醫學系支援臨床專業課程教學教師,使其學生在課程講解上更加明瞭與清楚。其研究方向：（一）磁振造影之應用研究及新技術開發。（二）蛋白質體學研究。（三）醫學影像處理在臨床上的應用研究。（四）輻射防護與劑量評估在臨床醫學上的應用研究。三、本學系提供操作技術、理論及人文素養並重的醫學放射技術教育,培養「技術」與「研究」能力並重的放射專業人才。",https://mrt.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09141037,醫學影像暨放射科學系,在職,碩士班,10,0,5,0,50.00,"一、宗旨為促進醫學放射技術與相關科學的發展,並培養醫學影像及放射技術人員和研究人才的教學單位。其教育目標：（一）專業知識傳授與職場結合。（二）學術研究應用。（三）獨立思考分析。（四）國際視野與專業倫理。二、本學系有醫學系支援臨床專業課程教學教師,使其學生在課程講解上更加明瞭與清楚。其特色在於提升研發能量及培育高級影像醫學技術人才,在工作崗位上力求不斷進步並同時培養研究能力。",https://mrt.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09151028,物理治療學系,日間,學士班(含四技),40,0,33,5,84.44,"本學士班設立宗旨在於培育兼具人文素養與專業知能的優質物理治療師。課程涵蓋神經科、肌骨傷科、小兒科與呼吸循環疾病的物理治療領域。選修課程多元化,能啟發特殊專業領域或次專業之興趣,拓展職場多領域的發展。善用網際網路資料蒐集與教學,提昇學生多元化學習與思考能力。結合社區、社團活動,推廣物理治療專業進入社區的實際運用。主要特色：1.學生畢業並經國家考試取得物理治療師執照後,可任職於醫療、長期照護、社福、各級學校特殊教育系統等機構擔任物理治療師,亦可從事輔具科技產品研發、運動訓練與運動防護等相關工作,另可進一步開辦物理治療所、復健科技產品創新公司。2.本學系開設特色學程「兒童發展與早期療育學程」、「兒童照護早期療育微學程」、「義肢矯具學分學程」、「下肢矯具跨領域微學分學程」。3.提供暑期海外見習機會,培養國際宏觀視野。",https://pt.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09151028,物理治療學系,日間,碩士班,8,0,6,0,75.00,"近年隨著國民人口結構持續高齡化、對各族群健康促進的重視,及長期照護政策廣為推展等國家大環境的牽動因素下,對具備有精進專業知識及技能之物理治療人才的需求量大增。本學系碩士班課程之規劃旨在培養我國物理治療之專業人才,以提升專業知能與研究水準。課程內容是以物理治療專業中各特色臨床領域為基礎,以全人照護、健康促進、功能恢復為方針,再輔以臨床研究計畫的設計與參與,來培育臨床專業 能力與實證研究能力兼備之人才。本學系於各物理治療專門領域中,均有臨床實務資深師資足以涵蓋相關特色領域,包括臨床決策分析、物理治療評估與治療技術之講授及技術示範；課程的教授也包含實作並與其研究活動或實證討論課程互相搭配。本學系碩士班之臨床專業及研究知能相符於國內及國際的學術潮流與專業發展趨勢。",https://pt.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09152029,職能治療學系,日間,學士班(含四技),45,0,43,2,95.74,"本學系之創系宗旨乃為因應醫療與社會需求,用心培育優質職能治療專業人力,以提供醫療、教育及社福體系職能治療服務。招生對象為國內外高中畢業生、且對職能治療有濃厚興趣者。招生特色及目標為培育及養成具人文關懷、專業知能、創新思維、與國際視野並重之職能治療師。本學系課程設計靈活,能機動性調整課程以配合專業發展及社會需求。學系課程內容已自1995年以來皆通過世界職能治療師聯盟(WFOT)課程標準要求,專業訓練與世界同步。畢業後的發展出路,在經國家職能治療師執照考試及格後,可從事生理疾病、心理疾病、小兒疾病或社區長照場域等相關的職能治療專業工作,並可自行開立職能治療所。繼續進修者可報考國內外職能治療碩士/博士班、健康照護、醫學工程、基礎醫學等相關研究所。",https://ot.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09152029,職能治療學系,日間,碩士班,5,0,5,0,100.00,"本所教育目標為培育教學及研究人才、及提昇與深化職能治療專業內涵。本所教學及研究方向多樣化,除涵蓋生理、心理與兒童職能治療領域之外,長期照護、運動與健康促進、職能科學、科技輔具研發亦是本所積極投入的議題,招生對象為國內外大學畢業、且對職能治療專業有濃厚興趣者。",https://ot.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,日間,學士班(含四技),55,0,50,0,90.91,"本學系旨在提升全國人民健康福祉,培養具運動傷害防護、體適能健康促進,及運動科學等專業人才。強化對運動防護與體適能健康管理及運動處方,以求達到全民健康之願景。為進一步將運動更具科學性的融入醫學領域,運動醫學系結合本校既有醫學資源與教學設備,本學系的教學特色：1.依據課程所要培育之核心能力,進行教學設計。2.採多元化教學及評量的策略,提升學生的學習成效。3.以臨床技能導向的教學方式,培育具實作能力之人才。4.強化醫學相關知能。5.培育兼具不同技能之跨領域人才。",https://sportsmed.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,日間,碩士班,10,0,7,1,72.73,"一、理論與實務兼具之課程設計：本校為醫學中心,擁有各領域優秀醫學教師及豐富的醫療資源,使本學系碩士班之課程兼具運動醫學理論之探討及臨床能力的培養。二、多元化教學方針：本學系碩士班教學方向包含運動傷害防護、運動生物力學、運動生理學、運動營養學和運動心理學等課程,培養研究生宏觀的思考能力。三、小班教學之授課方式：本學系碩士班有9名助理教授以上師資,每名教師每年最多只能指導2位研究生。四、跨校、跨領域之研究導向：本學系碩士班擁有資深且專精之運動醫學各專門領域教師,教師們除相互合作進行整合式研究外,亦與校內外人士密切合作,使本學系碩士班之研究內容可達多元化的發展。五、國際化學術交流：本學系碩士班教師每年皆會帶研究生出國參加研討會,發表學術論文及進行國際學術交流,使得研究生更具有國際觀。",https://sportsmed.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09159030,運動醫學系,在職,碩士班,30,0,30,0,100.00,"一、理論與實務兼具之課程設計：本校為醫學中心,擁有各領域優秀醫學教師及豐富的醫療資源,使本學系碩士班之課程兼具運動醫學理論之探討及臨床能力的培養。二、多元化教學方針：本學系碩士班教學方向包含運動傷害防護、運動生物力學、運動生理學、運動營養學和運動心理學等課程,培養研究生宏觀的思考能力。三、跨校、跨領域之研究導向：本學系碩士班擁有資深且專精之運動醫學各專門領域教師,教師們除相互合作進行整合式研究外,亦與校內外人士密切合作,使本學系碩士班之研究內容可達多元化的發展。四、結合研究生工作場域,進行實務型論文研究。",https://sportsmed.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,日間,學士班(含四技),122,0,117,6,96.09,"本學系為國內歷史最悠久的私立大學藥學系,5年學制,畢業時至少須完成180學分且需完成一項模組: (1)臨床藥學模組(2)工業藥學模組(3)創新醫藥模組(4)經營管理模組。實習包括醫院藥學實習、社區藥學實習、藥學科學實習、中藥實習或海外實務研習。本學系歷年藥師國考通過率皆優於全國平均通過率。學生畢業後可在醫院藥局、診所、連鎖藥局、社區藥局擔任藥師；在藥廠、藥品公司、生技公司及醫藥相關企業擔任行銷、製造、品管、研發人員、學術藥師等；在公立醫院或相關醫藥政府單位擔任公職藥師,未來出路、就業與發展寬廣、穩定且有前途。本學系積極推動大學部學生5+1之課程,6年可獲得碩士學位,及5+3學士班逕讀博士班學位。校友資源豐富,提供高額藥學系專屬獎學金；亦積極推動海外見習及交流。",https://pharm.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,日間,碩士班,18,0,9,1,52.63,"藥學碩士班學生來源涵蓋藥學系、化學、香粧品學、生物學、生物科技等背景,設有學術型課程及實務型課程,學生可依其興趣修習各領域之專業課程如分析技術開發（藥物、食物、毒物及基因體分析）、藥物合成、藥物化學、藥物及化粧品劑型設計開發、藥物動力學、奈米技術、中草藥及天然物開發研究、生物資料庫統計分析、動物模式研究設計、臨床藥學（流行病學、大數據分析、藥事經濟、長照）等。未來就業市場寬廣,可往製藥領域發展,如至藥廠從事研發、製造、分析檢驗及品管等工作,亦可至醫院、政府衛生單位、生技產業、食品或保健食品等相關產業擔任產品研發、企畫專案、檢驗查驗等工作。",https://pharm.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,在職,碩士班,15,0,4,0,26.67,"本碩士在職專班為培養有職場經驗之專業人員能進階學習研發技能,並訓練其研究設計、邏輯思考及解決問題之能力,對業界研發甚有助益,也提供在職進修方式建構終身學習機會及進修管道,專業科目依其職場需求開設,以提升在職人員參與研究之能力,設有臨床藥學組和醫藥生技經營管理組。",https://pharm.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161024,藥學系,日間,博士班,8,0,6,3,81.82,"本博士班師資優良、學術研究卓越,研究領域包括分析技術開發（藥物、食物、毒物及基因體分析）、藥物合成、藥物化學、藥物及化粧品劑型設計開發、藥物動力學、奈米技術、中草藥及天然物開發研究、生物資料庫統計分析、動物模式研究設計、臨床藥學（流行病學、大數據分析、藥事經濟、長照）等,研發成果優異,積極與廠商合作。與世界頂尖大學匈牙利賽格德大學（University of Szeged）、瑞典烏普撒拉大學（University of Uppsala）及泰國朱拉隆功大學（Chulalongkorn University）簽訂雙聯博士學制,符合雙方畢業標準,可同時獲頒高醫與國外大學之博士學位。",https://pharm.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161024,藥學系臨床藥學碩士班,日間,碩士班,18,0,5,0,27.78,"配合藥學教育之發展與目標,藥學系學生於大學教育後,為能延續臨床藥學專業之學習與訓練的需求,以培育更具專業能力的臨床藥學人才,在職場擔任相關的臨床藥學服務工作,本學系設有「臨床藥學碩士班」（原臨床藥學研究所）,發展目標朝向「臨床藥學專業能力之提升」及「臨床藥學教學及研究人才之培育」為主軸,以因應醫藥環境之變遷及時代潮流之所需。臨床藥學碩士班在教學活動、課程規劃及內容臨床藥學相關領域為架構,加強藥物治療學、臨床藥學研究方法及臨床藥學專業實習,建立本碩士班之特色,以學生應具備之整合性知識及專業能力的培養為主要方向。配合推動「學術型」及「實務型」課程分流規畫與設計,對畢業生未來生涯朝向學術研究發展或從事臨床藥學實務工作,提供專業學習環境。研究生畢業前須取得藥師資格外,基於碩士班期間研究能力之養成須以第一作者提出SCI論文投稿證明（或對等能力證明）及符合相當於全民英檢中級複試之畢業門檻。",https://pharm.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161026,天然藥物研究所,日間,碩士班,15,0,6,0,40.00,"天然物不只是傳統醫藥的核心,更是現代醫藥創新的重要來源。本所是國內最早成立的天然藥物研究所,致力於培養結合製藥與生物科技的專業人才,推動天然藥物研發與應用。課程涵蓋 天然物化學 與 藥理生技：從萃取純化、色層分析、製程開發到有機結構解析,培養研發與品質管制能力；並包含藥效評估、生物化學、標靶研究與高通量篩選,培育能探索藥理活性的研究人才。此外,學校也設有 AI 相關課程,並嘗試應用於天然物研究,如質譜數據解析與活性預測,讓學生拓展跨領域視野。多年來,師生在新藥與保健食品開發的成分鑑定、製程與分析上累積專利,並發表優質論文,每年更爭取超過千萬元政府研究計畫支持。研究所配備完善,包括液相層析儀、質譜儀、NMR、光譜儀與細胞影像系統,打造優質科研環境。畢業生具備專業技術,能鏈結產業需求,歷屆校友在生技與製藥領域表現亮眼,深受肯定。在這裡,你將學習專業,開啟自己的研究舞台！",https://nphs.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161026,天然藥物研究所,日間,博士班,4,0,3,2,83.33,"天然物是傳統醫藥的核心,也是現代醫藥的重要發展來源。本所為國內最早設立博士班之天然藥物研究所,宗旨在於培養具國際視野的高階研發人才與師資,推動製藥與生技產業創新。課程涵蓋高階天然物化學、生物技術與新藥研發,讓學生兼具傳統智慧與尖端科技的能力。歷年來師生論文發表與專利成果優異,每年更爭取超過千萬元政府研究經費。師生亦積極參與產學合作,攜手產業鏈結開發天然藥物新藥與保健食品。在國際交流方面,自 2012 年起與匈牙利 Szeged 大學及瑞典 Uppsala 大學設立雙聯博士學制,近年更拓展至泰國朱拉隆功大學與清邁大學,目前已有逾 10 位本籍與外籍學生取得雙聯博士學位,展現跨國科研能量。2015 年諾貝爾醫學獎頒發給三位天然藥物學者,更掀起全球研究熱潮。我國醫藥生技產業正渴望新一代天然藥物人才,本所畢業生不僅活躍於製藥、生技與粧品產業,更有近 20 位校友於國內外大學任教,展現專業與領導力。","https://nphs.kmu.edu.tw  加入天然所,讓你從這裡啟程,站上國際舞台！"
114,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,日間,學士班(含四技),68,0,65,2,95.71,"高醫香粧系旨在以香粧品為示範載具,然不應以此為侷限,培育具研發能力之市場人才,為國內罕見於系內進行跨領域學習之科系,專業課程多元且橫跨高中各類組。本學系的優勢在於整合香粧品專業師資及一級教學醫院醫師,共同負責香粧品研發以及醫學美容等專業科目,並培養兼具香粧品研發、製造、行銷管理、醫學美容、美學涵養之跨領域人才,使其能與產業接軌。  目前本學系校友除自行創業外,大多服務於國際化粧品牌商、原料商、代工廠、醫美儀器商、以及藥商、藥廠、醫材、生技、分析儀器商、衛福部食藥署以及學術界等單位。校友工作內容包含研發、製程、製造、商品開發、品管人員、教育講師、業務代表、法規專員、審查員、安全評估人員、臨床前研究員以及教師等,目前擔任企業中、高階主管者也不在少數。",https://cosmetics.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161027,香粧品學系,日間,碩士班,11,0,11,2,100.00,"有感於高階研發人才之需求性及專業性要求日益提升,本學系於2007年成立碩士班,藉由紮實訓練,精實培育香粧品高階研究人才。碩士班教學與研究特色包括：1.跨領域課程整合研發及商管2. 高通量抗口腔菌原料篩選平台3.功效性化粧品原料開發平台4.粧品中有效與有害成分分析5.創新轉譯化粧品平台6.化粧品銷售與經營管理7.具備化粧品安全性簽署人員考照資格。本學系教師每年獲得國科會及其他研究單位之計畫,研究成果優異。此外,亦積極參與國際研討會、廣邀業界專家蒞校演講/授課,並與業界產學合作頻繁。藉由產官學三方之密切配合、相互合作,提供本學系在教學、研究及推廣三方面績效,並提供學生多元就業管道,落實本學系社會貢獻和專業地位。",https://cosmetics.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161047,毒理學博士學位學程,日間,博士班,1,0,1,1,100.00,"因應食品藥物安全及環境污染事件層出不窮,本學程旨於培養具備管理或臨床毒理學知識和技能,具有傑出的資料評估能力及研究之高階毒理人才。透過毒藥物分析、研究、評估及管理能力的培育,解決國人藥物、食品及環境之毒理相關健康問題。畢業生可透過取得國內外毒理學家認證,進一步放大對於政府機關、產業界及臨床醫療場域之影響力。",https://tox.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09161047,毒理學碩士學位學程,日間,碩士班,3,0,3,0,100.00,"毒理學為探討並預防食品藥品安全的跨領域學門。本學程旨於培育跨領域管理毒理及臨床毒理人才,特色為將藥學教育中毒理/藥理/分析等專業研究與臨床醫學結合,培育學生探討環境毒物/藥物/香粧品/食品安全、濫用及禁用藥物、臨床毒理學等國人健康議題之能力。畢業生於政府機關、產業界、及臨床醫療場域皆能有所發揮。",https://mtox.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,日間,學士班(含四技),53,0,51,0,96.23,"一、本學系設立於民國75年,為南台灣第一成立學士、碩士和博士班一貫公共衛生養成教育資深且有口碑的系所。二、教師專業領域多元,皆為國際級知名學者。博雅通識、基礎醫學與多面向公共衛生專業知識之整合教育,涵蓋生物統計與流行病學、環境衛生與工業衛生以及衛生行政與醫務管理、健康促進與社會行為。三、本學系與南部縣市衛生局建立長期合作備忘錄,致力於提供培養本學系學生扎實的公共衛生師教育與研究的資源和實習場域,致力於培育兼具理論與實務的全方位公共衛生專業人才。四、學生畢業即具備應考公共衛生師國考資格。豐厚的校友資源網絡鏈結,提供學生畢業後就業的豐厚人脈資源。",https://ph.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,日間,碩士班,18,0,14,0,77.78,"一、本學系碩士班分為「生統與流行病學組」和「環境與職業安全衛生組」。二、教學與研究特別著重銜接國家當代衛生政策與趨勢,發展研究重點包括：(1)重要全球與國家非傳染性疾病預防、健保衛生政策分析與醫療科技評估；(2)應用基因體流行病學分析研究；(3)環境及職業病流行病學、生物氣膠、暴露評估等相關研究；(4)健康識能與健康行為研究。三、培養培育兼具研究與實務的高階公共衛生專業人才,學生畢業即具備應考公共衛生師國考資格,歡迎公衛統計、醫藥、護理、醫務管理管、健康科學等相關背景的大學(應屆)畢業生或同等學歷生、在職人士來報考。",https://ph.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09191021,公共衛生學系,日間,博士班,2,0,2,0,100.00,"一、本學系為南台灣第一成立學士、碩士和博士班一貫公共衛生養成教育資深且有口碑的系所。教師專業領域多元,皆為國際級知名學者。致力於培育兼具研究與實務的高階公共衛生專業人才,引領新世代公共衛生領域的創新與進步。二、教學與研究特別著重銜接國家當代衛生政策與趨勢,發展研究重點包括：(1)重要全球與國家非傳染性疾病預防、健保衛生政策分析與醫療科技評估；(2)應用基因體流行病學分析研究；(3)環境及職業病流行病學、生物氣膠、暴露評估等相關研究；(4)健康識能與健康行為研究。三、本學系同時招收博士班國際外籍生,建立具有英文教學環境,提升英文能力,與探知全球公衛議題。四、歡迎公衛統計、醫藥、護理、醫務管理管、健康科學等相關背景的碩士(應屆)畢業生或同等學歷生、在職人士來報考。",https://ph.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09191023,環境職業醫學博士學位學程,日間,博士班,2,0,0,0,0.00,"本學程與財團法人國家衛生研究院為培訓環境醫學與職業醫學專業人才,共同辦理相關教學研究而設立「環境職業醫學博士學位學程」,延續高醫大環境醫學相關領域之優異表現,並與國家衛生研究院豐沛的研究人力與資源相結合。近年來,台灣相繼發生的塑化劑、毒澱粉、食安問題等社會事件,針對疾病以期提供相關研究範疇所需之互動平台,並提升研究能量及學術品質。未來期望學生透過學術研究成果、並在預防、醫療上提供更有效的照護與產業化,解決國人健康問題,促進民眾福祉。",https://eomphd.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09199033,呼吸治療學系,日間,學士班(含四技),50,0,47,0,94.00,"隨著人口老化及環境污染加劇等因素,慢性呼吸道病患人數急速增加,致呼吸治療的醫療專業需求大為提高。呼吸治療是具系統性的醫療專業領域,在臨床醫學診治扮演重要角色。醫療單位中若有呼吸專業照護需求患者,經醫師照會後,由具國家證照的「呼吸治療師」執行與呼吸系統有關之治療與照護。本學系特色：1.結合理論與實務,培養具臨床實務、教學及管理能力之人才。2.以本校附設醫院及相關合作醫院為實習場域,提供學生最佳且多元環境,亦有新加坡及美國約翰霍普金斯大學附設醫院等海外實習場域。3.醫學研究所設有呼吸治療組,開發學生學術及研究潛能。4.積極與國內外相關領域機構及專家交流,開拓師生視野。5.教學法豐富多元,涵蓋問題導向學習(PBL)、團隊導向學習(TBL)、各式專業課程與實驗及客觀結構式臨床技能評估(OSCE)等,加強學生終身學習能力。畢業後除任臨床呼吸治療師,也可從事臨床衛教、醫療技術、醫療儀器研發與研究教學。",https://respcare.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09211048,高齡長期照護碩士學位學程,日間,碩士班,16,0,16,0,100.00,"本學程因應現今社會激增之高齡族群長期照護需求,培育實務知能與人文素養兼備之進階高齡族群長期照護專業人才。歡迎高齡長期照護領域人士報考,如（但不侷限）：醫師、牙醫師、藥師、護理師、社工師、心理師、營養師、物理治療師、職能治療師、呼吸治療師、腎臟照護師、照顧服務員或督導、及其他從事高齡長期照護工作相關專業人員。本學程畢業應修30學分,含必修14學分及選修16學分。畢業生就業機會寬廣,有多元化發展空間：於高齡長期照護領域（如各類長照機構、以長照為發展主軸之基金會、社區發展協會、社會福利及衛生照護部門、各縣市長期照護管理中心）擔任專業照護工作；自行創業或從事管理職務,經營高齡長期照護機構（如日間照護機構、安養護中心、護理之家）；或從事高齡長期照護相關研發工作,擔任研究人員；亦可選擇繼續進修、攻讀博士學位。",https://ltc.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,日間,學士班(含四技),60,0,60,1,100.00,"1.全國首創：國內第一所結合醫學社會學與社會工作的學系,具開創性與專業特色。  2.契合趨勢：創系宗旨與課程設計,呼應國家健康照顧與社會服務整合的發展方向。  3.學養兼備：強調理論與實務並重,培養學生具備獨立思考與批判分析的能力。  4.人文關懷：重視全人教育,培養學生的社會關懷與實踐能力,落實專業社會工作的核心價值。",https://ms.kmu.edu.tw
114,私立,一般大學,1019,高雄醫學大學,09231049,醫學社會學與社會工作學系,日間,碩士班,10,0,9,0,90.00,"1.專業定位：以醫學社會學與健康照顧為基礎,建構兼具理論與實務的社會工作專業。  2.進修友善：校區位於市中心,交通便利,友善在職進修者,提供多元研究生獎學金,讓學生安心專注於學習與研究。  3.學術培育：研究生須以第一作者或通訊作者身分,於學術期刊或研討會發表成果,累積學術資歷,強化專業影響力。  4.人脈連結：本系與醫療、社福及公共部門保持密切合作,具備豐富業界人脈,協助學生拓展職涯發展與研究合作機會。",https://ms.kmu.edu.tw
114,私立,一般大學,1020,南華大學,01121001,幼兒教育學系,日間,學士班(含四技),35,0,23,0,65.71,"本系以培育兼具人文素養與幼兒教育專業知能之教保人才,以及具備多元才藝與創意思維之專業教師為教育目標。課程設計以幼兒發展與教學為核心,結合嬰幼兒照護與保育、課程設計與教學實務、教育研究等跨領域整合課程,培養學生從事幼兒教保工作所需的核心素養與實務能力。本系亦規劃多元創新課程,啟發學生潛能,拓展興趣領域,進而發展專業才藝能力,開創多元職涯。  1.學用合一,畢業即就業,就業率近100%,保證取得教保員證書。  2.三張證照輕鬆入手：教保員專業課程認證、托育人員證照、幼兒體能初級證照。  3.結合AI開發幼兒園三好教育教材教法。  4.承接非營利幼兒園,提供實務實習及就業機會。  5.大四下學期全學期實習,幫助同學順利就業。  6.免费新加坡海外實習,鼓勵畢業後到新加坡擔任華語教師。  7.實施五年一貫,攻讀大學及碩士班計畫。  8.聯絡電話：05-2721001轉分機2151吳先生。",https://childhood3.nhu.edu.tw
114,私立,一般大學,1020,南華大學,01121001,幼兒教育學系,日間,碩士班,11,0,8,0,72.73,"本系碩士班之教育目標在於培育幼兒教育學術研究人才,提供學生理論與實務相互應用的機會與方法,配合個人專業興趣發展獨立研究的能力。",https://childhood3.nhu.edu.tw/
114,私立,一般大學,1020,南華大學,02111059,視覺藝術與設計學系,日間,學士班(含四技),47,0,47,1,100.00,"1、視覺藝術與設計學系是一個以圖像溝通的學系,兼顧時代性、創意性、實用性及文化藝術之陶養,設有「視覺創客產房」人才培育基地,落實「AI加值,設計創生」核心價值,培育具創意與美感之「視覺創客」。2、加強數位科技煤體之使用,期使理論與實務兼融、傳統與創新並重,透過跨領域學程,統合視覺藝術、文創設計、數位設計與影像傅播,追求「數位與傳統的融合演化」,達到「跨界整合．e觸可及」之視覺新境界。3、推動職場體驗、專利申請與證照制度,輔導學生參與國內外競賽,提升學生心眼手相通之創作實踐、思考邏輯、視覺審美與文化創意能力。4、畢業出路：遊戲動畫/文創商品/視覺傳達/產品包裝/網頁/攝影等設計師、文化出版事業美術編輯、幼教機構或畫室藝術教師、美術館導覽與展場規劃人員、成立畫室或設計工作室、至藝術設計相關研究所進修。5、聯絡電話：05-2721001轉2211。",https://visual3.nhu.edu.tw
114,私立,一般大學,1020,南華大學,02111059,視覺藝術與設計學系,日間,碩士班,10,0,9,0,90.00,"1.本系係一個以圖像溝通的學系,兼顧現代及傳統文化藝術之陶養,設有「視覺創客產房」,落實「AI加值,設計創生」核心價值,培育具創意與美感之視覺藝術與設計人才。  2.創作與理論分流,兼顧時代性、創意性、應用性與跨域性,追求理論與實務兼融、傳統與創新並重,藝術與設計共構,以達「學用合一」的教育目標。  3.積極輔導學生參與國內外專業競賽,開拓具前瞻性之藝術創作宏觀視野。  4.強調藝術自由、學習自覺之價值,培養獨立研究與創作論述能力。  5.提昇學生心眼手相通之創作實踐、思考邏輯、視覺審美與文化創意能力。  6.定期舉辦師生創作展覽與學術研討會,增加藝術與設計之當代性視野。",https://visual3.nhu.edu.tw/
